schema_version,ticker,strategy,parameter_set,benchmark_ticker,benchmark_execution_policy,benchmark_cost_policy,excess_return_basis,total_return,benchmark_gross_return,benchmark_net_return,excess_return,annualized_return,volatility,sharpe,max_drawdown,win_rate,profit_factor,num_trades,turnover,total_transaction_costs,cost_drag,average_trade_return
2,MSFT,Volatility_Breakout,lookback=10;multiplier=1.5,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.075138,1.945336,1.943932,-1.868794,0.012189,0.182362,0.158116,-0.323287,0.365385,1.088697,104,88.425758,13263.868946,0.132639,0.003761
2,MSFT,Volatility_Breakout,lookback=10;multiplier=2,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.271507,1.945336,1.943932,-1.672425,0.040984,0.169243,0.322075,-0.279448,0.411765,1.618368,34,33.439476,5015.929474,0.050159,0.021918
2,MSFT,Volatility_Breakout,lookback=20;multiplier=1,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.315870,1.945336,1.943932,-2.259801,-0.061505,0.205122,-0.207100,-0.469907,0.395161,0.837300,249,215.583037,32337.439404,0.323374,-0.001944
2,MSFT,Volatility_Breakout,lookback=20;multiplier=1.5,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.301027,1.945336,1.943932,-1.642905,0.044987,0.188752,0.328063,-0.277153,0.372549,1.276645,102,101.658079,15248.723203,0.152487,0.008369
2,MSFT,Volatility_Breakout,lookback=20;multiplier=2,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.171993,1.945336,1.943932,-2.115924,-0.031067,0.177279,-0.089191,-0.403489,0.333333,0.740029,48,35.727397,5359.106603,0.053591,-0.003357
2,MSFT,Volatility_Breakout,lookback=40;multiplier=1,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.284479,1.945336,1.943932,-2.228411,-0.054438,0.203415,-0.173781,-0.472474,0.350877,0.846149,229,194.625774,29193.849253,0.291938,-0.001396
2,MSFT,Volatility_Breakout,lookback=40;multiplier=1.5,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.576607,1.945336,1.943932,-1.367325,0.079104,0.201368,0.479024,-0.306222,0.392157,1.398703,102,132.311625,19846.763061,0.198468,0.013555
2,MSFT,Volatility_Breakout,lookback=40;multiplier=2,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.146033,1.945336,1.943932,-1.797899,0.023055,0.189701,0.215193,-0.264736,0.250000,1.255119,40,35.575360,5336.308977,0.053363,0.013902
2,SPY,MA_Cross,short=5;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.464070,1.068282,1.066875,-0.602805,0.065823,0.115923,0.608470,-0.212924,0.454545,1.882691,45,51.605493,7740.803033,0.077408,0.020493
2,SPY,MA_Cross,short=5;long=100,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.722466,1.068282,1.066875,-0.344409,0.095189,0.113192,0.860720,-0.237091,0.454545,3.288161,23,27.008102,4051.193332,0.040512,0.041344
2,SPY,MA_Cross,short=5;long=150,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.349407,1.068282,1.066875,-0.717468,0.051387,0.084170,0.637895,-0.117789,0.285714,2.297518,15,13.703915,2055.564278,0.020556,0.029019
2,SPY,MA_Cross,short=5;long=200,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.431079,1.068282,1.066875,-0.635796,0.061769,0.082442,0.768832,-0.096706,0.400000,4.313555,11,10.574835,1586.202310,0.015862,0.050645
2,SPY,MA_Cross,short=10;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.575339,1.068282,1.066875,-0.491535,0.078959,0.115955,0.713977,-0.158805,0.466667,3.207176,31,36.958548,5543.760527,0.055438,0.035187
2,SPY,MA_Cross,short=10;long=100,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.835978,1.068282,1.066875,-0.230897,0.106939,0.114578,0.944920,-0.205146,0.375000,3.993944,17,21.358792,3203.797012,0.032038,0.074328
2,SPY,MA_Cross,short=10;long=150,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.279963,1.068282,1.066875,-0.786912,0.042139,0.086378,0.521434,-0.159576,0.250000,1.625447,17,14.999277,2249.868674,0.022499,0.017247
2,SPY,MA_Cross,short=10;long=200,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.394554,1.068282,1.066875,-0.672320,0.057189,0.083777,0.706256,-0.112362,0.600000,3.784902,11,10.395069,1559.237633,0.015592,0.045474
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.501238,1.068282,1.066875,-0.565637,0.070301,0.116354,0.642734,-0.294990,0.500000,1.669114,25,29.649216,4447.360330,0.044474,0.027819
2,SPY,MA_Cross,short=20;long=100,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.786281,1.068282,1.066875,-0.280594,0.101872,0.116497,0.891863,-0.198732,0.666667,3.605189,13,16.160524,2424.056167,0.024241,0.095126
2,SPY,MA_Cross,short=20;long=150,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.381635,1.068282,1.066875,-0.685240,0.055544,0.082280,0.698661,-0.103531,0.666667,4.797038,7,6.880099,1031.991599,0.010320,0.072499
2,SPY,MA_Cross,short=20;long=200,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.634251,1.068282,1.066875,-0.432624,0.085603,0.082096,1.042365,-0.098050,1.000000,999999.000000,5,5.607178,841.053384,0.008411,0.218216
2,SPY,MA_Cross,short=30;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.559377,1.068282,1.066875,-0.507497,0.077123,0.118923,0.684882,-0.322095,0.500000,1.613616,25,30.207957,4531.171465,0.045312,0.031949
2,SPY,MA_Cross,short=30;long=100,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.823624,1.068282,1.066875,-0.243250,0.105690,0.117622,0.913905,-0.201524,0.750000,4.838393,9,11.489329,1723.376335,0.017234,0.147078
2,SPY,MA_Cross,short=30;long=150,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.380697,1.068282,1.066875,-0.686178,0.055425,0.082842,0.693101,-0.098398,0.333333,11.903088,7,7.016640,1052.472796,0.010525,0.080411
2,SPY,MA_Cross,short=30;long=200,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.490237,1.068282,1.066875,-0.576638,0.068985,0.082567,0.849915,-0.116789,1.000000,999999.000000,3,3.445577,516.813449,0.005168,0.329217
2,SPY,RSI_Mean_Reversion,period=7;oversold=20;overbought=80,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.164868,1.068282,1.066875,-0.902006,0.025847,0.156108,0.241810,-0.298340,0.727273,1.528719,44,42.804524,6420.684320,0.064207,0.008475
2,SPY,RSI_Mean_Reversion,period=7;oversold=25;overbought=75,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.234282,1.068282,1.066875,-0.832592,0.035825,0.158097,0.301965,-0.298340,0.709677,1.730563,62,60.088647,9013.305210,0.090133,0.007897
2,SPY,RSI_Mean_Reversion,period=7;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.099236,1.068282,1.066875,-0.967639,0.015947,0.158732,0.179274,-0.298042,0.609756,1.204061,82,72.400991,10860.153886,0.108602,0.003583
2,SPY,RSI_Mean_Reversion,period=7;oversold=35;overbought=65,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.055325,1.068282,1.066875,-1.011550,0.009045,0.162184,0.136896,-0.298566,0.647059,1.092857,102,91.157507,13673.630919,0.136736,0.002052
2,SPY,RSI_Mean_Reversion,period=14;oversold=20;overbought=80,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.203290,1.068282,1.066875,-0.863585,0.031429,0.162622,0.271801,-0.266632,0.833333,4.047138,12,12.809250,1921.393003,0.019214,0.034283
2,SPY,RSI_Mean_Reversion,period=14;oversold=25;overbought=75,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.550670,1.068282,1.066875,-0.516205,0.076115,0.160735,0.537187,-0.267678,0.916667,48.594905,24,28.649759,4297.478678,0.042975,0.039569
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.234295,1.068282,1.066875,-0.832580,0.035827,0.158934,0.301256,-0.277855,0.733333,1.864566,30,30.322632,4548.401807,0.045484,0.016496
2,SPY,RSI_Mean_Reversion,period=14;oversold=35;overbought=65,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.231285,1.068282,1.066875,-0.835590,0.035404,0.159318,0.298373,-0.277855,0.750000,1.693049,40,42.389591,6358.446037,0.063584,0.012372
2,SPY,RSI_Mean_Reversion,period=21;oversold=20;overbought=80,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.029885,1.068282,1.066875,-1.096760,-0.005061,0.072531,-0.033637,-0.199665,0.000000,0.000000,2,1.892546,283.881202,0.002839,-0.031091
2,SPY,RSI_Mean_Reversion,period=21;oversold=25;overbought=75,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.137730,1.068282,1.066875,-0.929145,0.021812,0.096942,0.271145,-0.199819,0.666667,4.161447,6,5.918307,887.749767,0.008877,0.048271
2,SPY,RSI_Mean_Reversion,period=21;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.284910,1.068282,1.066875,-0.781965,0.042811,0.155715,0.347320,-0.266632,0.833333,5.914989,12,12.752855,1912.935858,0.019129,0.046458
2,SPY,RSI_Mean_Reversion,period=21;oversold=35;overbought=65,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.242137,1.068282,1.066875,-0.824738,0.036924,0.152391,0.314363,-0.266632,0.818182,3.873546,22,22.401606,3360.247775,0.033602,0.021472
2,SPY,MACD_Momentum,fast=8;slow=21;signal=5,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.110658,1.068282,1.066875,-0.956217,0.017705,0.116214,0.209263,-0.210637,0.425532,1.120718,189,204.777414,30716.596223,0.307166,0.001524
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.229095,1.068282,1.066875,-0.837779,0.035096,0.112747,0.362505,-0.160429,0.437500,1.319813,129,149.748431,22462.246822,0.224622,0.004021
2,SPY,MACD_Momentum,fast=16;slow=32;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.116957,1.068282,1.066875,-0.949918,0.018668,0.111319,0.221895,-0.212966,0.372881,1.179544,119,127.871910,19180.767707,0.191808,0.002710
2,SPY,MACD_Momentum,fast=20;slow=40;signal=10,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.366530,1.068282,1.066875,-0.700345,0.053606,0.107043,0.541604,-0.194149,0.420000,1.605913,101,122.170968,18325.626431,0.183256,0.007836
2,SPY,Volatility_Breakout,lookback=10;multiplier=1,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.044892,1.068282,1.066875,-1.111767,-0.007651,0.130836,0.006806,-0.281907,0.426357,0.951964,259,215.647869,32347.164576,0.323472,-0.000058
2,SPY,Volatility_Breakout,lookback=10;multiplier=1.5,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.275351,1.068282,1.066875,-0.791524,0.041510,0.111664,0.420602,-0.142955,0.416667,1.478753,96,101.444841,15216.736869,0.152167,0.006094
2,SPY,Volatility_Breakout,lookback=10;multiplier=2,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.363289,1.068282,1.066875,-0.703586,0.053188,0.080877,0.681799,-0.106285,0.625000,4.393507,32,31.809887,4771.493260,0.047715,0.022020
2,SPY,Volatility_Breakout,lookback=20;multiplier=1,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.050243,1.068282,1.066875,-1.117117,-0.008583,0.133886,0.002526,-0.301696,0.408000,0.960117,250,229.732792,34459.926136,0.344599,0.000131
2,SPY,Volatility_Breakout,lookback=20;multiplier=1.5,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.575242,1.068282,1.066875,-0.491633,0.078948,0.138930,0.617014,-0.196838,0.576923,1.748815,105,117.765011,17664.733031,0.176647,0.009983
2,SPY,Volatility_Breakout,lookback=20;multiplier=2,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.318825,1.068282,1.066875,-0.748050,0.047364,0.099664,0.514737,-0.158884,0.562500,2.831402,33,31.051394,4657.687047,0.046577,0.019665
2,SPY,Volatility_Breakout,lookback=40;multiplier=1,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.142444,1.068282,1.066875,-0.924431,0.022518,0.131082,0.235768,-0.186147,0.398148,1.135759,216,198.009360,29701.414917,0.297014,0.001744
2,SPY,Volatility_Breakout,lookback=40;multiplier=1.5,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.399949,1.068282,1.066875,-0.666926,0.057871,0.126272,0.509018,-0.164093,0.500000,1.537999,109,121.277563,18191.615673,0.181916,0.006990
2,SPY,Volatility_Breakout,lookback=40;multiplier=2,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.433420,1.068282,1.066875,-0.633455,0.062059,0.125126,0.544372,-0.168751,0.545455,1.904252,44,47.984697,7197.717223,0.071977,0.020584
2,TSLA,MA_Cross,short=5;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,6.423444,14.073847,14.072388,-7.648944,0.398242,0.434754,0.989148,-0.459659,0.550000,2.788937,41,192.526293,28878.935804,0.288789,0.152035
2,TSLA,MA_Cross,short=5;long=100,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.373230,14.073847,14.072388,-13.699158,0.054468,0.360574,0.327078,-0.539258,0.307692,1.082554,27,21.095057,3164.235375,0.031642,0.020311
2,TSLA,MA_Cross,short=5;long=150,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.334088,14.073847,14.072388,-13.738300,0.049381,0.354917,0.312211,-0.544698,0.333333,0.991780,25,24.474881,3671.208936,0.036712,0.009855
2,TSLA,MA_Cross,short=5;long=200,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.098190,14.073847,14.072388,-14.170578,-0.017134,0.360859,0.131681,-0.652402,0.214286,0.569509,29,26.256286,3938.419789,0.039384,-0.021454
2,TSLA,MA_Cross,short=10;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.531522,14.073847,14.072388,-10.540866,0.287469,0.401620,0.830473,-0.486675,0.600000,2.571403,31,89.814001,13472.083698,0.134721,0.170686
2,TSLA,MA_Cross,short=10;long=100,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.170327,14.073847,14.072388,-13.902061,0.026650,0.373104,0.256277,-0.647853,0.333333,0.861755,19,14.378909,2156.813037,0.021568,0.016862
2,TSLA,MA_Cross,short=10;long=150,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.194219,14.073847,14.072388,-13.878169,0.030125,0.353387,0.259794,-0.594656,0.333333,0.777249,19,16.881104,2532.142078,0.025321,-0.005722
2,TSLA,MA_Cross,short=10;long=200,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.248363,14.073847,14.072388,-14.320750,-0.046620,0.367552,0.053343,-0.699532,0.090909,0.353601,23,18.048001,2707.176527,0.027072,-0.050898
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.290489,14.073847,14.072388,-10.781898,0.275756,0.438512,0.774475,-0.548717,0.666667,2.539208,31,84.684654,12702.679333,0.127027,0.162385
2,TSLA,MA_Cross,short=20;long=100,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.128550,14.073847,14.072388,-13.943838,0.020428,0.373115,0.239885,-0.659268,0.375000,0.894842,17,14.422572,2163.362449,0.021634,0.015924
2,TSLA,MA_Cross,short=20;long=150,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.041170,14.073847,14.072388,-14.113558,-0.007006,0.352021,0.155745,-0.663990,0.285714,0.472393,15,12.325798,1848.846103,0.018488,-0.044242
2,TSLA,MA_Cross,short=20;long=200,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.357565,14.073847,14.072388,-14.429952,-0.071322,0.371010,-0.014244,-0.747361,0.166667,0.194974,13,9.219894,1382.960041,0.013830,-0.108318
2,TSLA,MA_Cross,short=30;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.150830,14.073847,14.072388,-10.921557,0.268716,0.434705,0.764462,-0.704752,0.538462,1.784114,27,83.999951,12599.975590,0.126000,0.202483
2,TSLA,MA_Cross,short=30;long=100,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.059084,14.073847,14.072388,-14.131472,-0.010132,0.351643,0.145992,-0.721701,0.333333,0.602038,13,10.090379,1513.533596,0.015135,-0.032776
2,TSLA,MA_Cross,short=30;long=150,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.281372,14.073847,14.072388,-14.353759,-0.053753,0.354602,0.020990,-0.698960,0.333333,0.378199,13,9.787374,1468.082195,0.014681,-0.082709
2,TSLA,MA_Cross,short=30;long=200,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.090317,14.073847,14.072388,-14.162705,-0.015704,0.381776,0.149185,-0.668474,0.285714,0.225000,15,12.087997,1813.175775,0.018132,-0.048351
2,TSLA,RSI_Mean_Reversion,period=7;oversold=20;overbought=80,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.164008,14.073847,14.072388,-13.908380,0.025721,0.399756,0.261106,-0.703236,0.653846,1.104177,52,55.388220,8308.239142,0.083082,0.017092
2,TSLA,RSI_Mean_Reversion,period=7;oversold=25;overbought=75,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.184349,14.073847,14.072388,-14.256737,-0.033500,0.412708,0.122669,-0.752773,0.593750,0.888859,64,48.681498,7302.221957,0.073022,0.003467
2,TSLA,RSI_Mean_Reversion,period=7;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.010233,14.073847,14.072388,-14.082621,-0.001718,0.433119,0.210578,-0.731684,0.619048,0.995393,84,72.386842,10858.028730,0.108580,0.008613
2,TSLA,RSI_Mean_Reversion,period=7;oversold=35;overbought=65,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.158345,14.073847,14.072388,-14.230733,-0.028415,0.431883,0.147551,-0.784602,0.627451,0.940832,102,105.095763,15764.364358,0.157644,0.003986
2,TSLA,RSI_Mean_Reversion,period=14;oversold=20;overbought=80,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.141740,14.073847,14.072388,-14.214128,-0.025235,0.353610,0.102627,-0.631819,0.500000,0.796255,12,10.713295,1606.991049,0.016070,0.016893
2,TSLA,RSI_Mean_Reversion,period=14;oversold=25;overbought=75,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.080917,14.073847,14.072388,-14.153305,-0.014011,0.428042,0.178643,-0.632076,0.777778,0.881584,18,16.928929,2539.337893,0.025393,0.015918
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.410503,14.073847,14.072388,-12.661885,0.158500,0.432716,0.554420,-0.605464,0.789474,1.862147,38,55.348399,8302.297124,0.083023,0.069353
2,TSLA,RSI_Mean_Reversion,period=14;oversold=35;overbought=65,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.163581,14.073847,14.072388,-14.235969,-0.029428,0.427840,0.142300,-0.689214,0.619048,0.901182,42,41.831620,6274.740465,0.062747,0.007742
2,TSLA,RSI_Mean_Reversion,period=21;oversold=20;overbought=80,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.114270,14.073847,14.072388,-13.958118,0.018258,0.209184,0.190382,-0.514291,0.500000,1.925016,4,3.582154,537.326063,0.005373,0.093043
2,TSLA,RSI_Mean_Reversion,period=21;oversold=25;overbought=75,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.678766,14.073847,14.072388,-12.393621,0.179123,0.354071,0.639077,-0.526226,0.833333,5.823679,12,23.056958,3458.586539,0.034586,0.226003
2,TSLA,RSI_Mean_Reversion,period=21;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.084830,14.073847,14.072388,-12.987558,0.130719,0.375187,0.512299,-0.497708,0.750000,3.677474,16,26.428718,3964.335805,0.039643,0.122389
2,TSLA,RSI_Mean_Reversion,period=21;oversold=35;overbought=65,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.815255,14.073847,14.072388,-13.257133,0.104840,0.427354,0.443608,-0.678550,0.666667,1.601130,24,33.930521,5089.599783,0.050896,0.086818
2,TSLA,MACD_Momentum,fast=8;slow=21;signal=5,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5.225774,14.073847,14.072388,-8.846614,0.357703,0.390047,0.977818,-0.450267,0.346154,1.546872,156,568.683193,85302.630927,0.853026,0.035093
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,7.610463,14.073847,14.072388,-6.461924,0.433358,0.408100,1.085365,-0.447596,0.388889,2.539486,108,336.869408,50530.614072,0.505306,0.054991
