date,portfolio_value,cash,holdings,total_return,drawdown
2024-01-08,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-09,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-10,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-11,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-12,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-13,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-14,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-15,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-16,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-17,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-18,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-19,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-20,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-21,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-22,74203.573576,74203.573576,0.000000,-0.257964,-0.278161
2024-01-23,74451.352325,34605.801543,39845.550781,-0.255486,-0.275751
2024-01-24,74682.875762,34605.801543,40077.074219,-0.253171,-0.273499
2024-01-25,74539.610137,34605.801543,39933.808594,-0.254604,-0.274892
2024-01-26,76422.672637,34605.801543,41816.871094,-0.235773,-0.256574
2024-01-27,76725.856231,34605.801543,42120.054688,-0.232741,-0.253625
2024-01-28,76641.395293,34605.801543,42035.593750,-0.233586,-0.254446
2024-01-29,77894.047637,34605.801543,43288.246094,-0.221060,-0.242261
2024-01-30,77558.410918,34605.801543,42952.609375,-0.224416,-0.245526
2024-01-31,77188.407012,34605.801543,42582.605469,-0.228116,-0.249125
2024-02-01,77681.574981,34605.801543,43075.773438,-0.223184,-0.244328
2024-02-02,77791.660918,34605.801543,43185.859375,-0.222083,-0.243257
2024-02-03,77598.051543,34605.801543,42992.250000,-0.224019,-0.245140
2024-02-04,77189.383575,34605.801543,42583.582031,-0.228106,-0.249116
2024-02-05,77264.469512,34605.801543,42658.667969,-0.227355,-0.248385
2024-02-06,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-07,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-08,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-09,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-10,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-11,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-12,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-13,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-14,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-15,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-16,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-17,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-18,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-19,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-20,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-21,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-22,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-23,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-24,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-25,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-26,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-27,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-28,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-02-29,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-01,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-02,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-03,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-04,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-05,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-06,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-07,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-08,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-09,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-10,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-11,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-12,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-13,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-14,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-15,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-16,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-17,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-18,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-19,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-20,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-21,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-22,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-23,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-24,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-25,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-26,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-27,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-28,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-29,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-30,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-03-31,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-04-01,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-04-02,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-04-03,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
2024-04-04,77177.898716,77177.898716,0.000000,-0.228221,-0.249227
