date,ticker,strategy,action,price,quantity,cost,slippage,portfolio_value,realized_pnl,trade_return
2025-01-10,BTC-USD,MACD_Momentum,SELL,92448.244941,6,554.689470,277.483477,654656.939901,-36327.366907,-0.061553
2025-01-16,BTC-USD,MACD_Momentum,BUY,100555.549523,6,603.333297,301.515891,653450.574822,0.000000,0.000000
2025-01-29,BTC-USD,MACD_Momentum,SELL,101266.864676,6,607.601188,303.952570,657108.427868,3356.337156,0.005563
2025-02-21,BTC-USD,MACD_Momentum,BUY,98389.842211,6,590.339053,295.022016,655928.044784,0.000000,0.000000
2025-02-25,BTC-USD,MACD_Momentum,SELL,91391.398629,6,548.348392,274.311352,613409.745564,-42813.321236,-0.072523
2025-03-07,BTC-USD,MACD_Momentum,BUY,90008.262891,6,540.049577,269.889844,612329.916299,0.000000,0.000000
2025-03-09,BTC-USD,MACD_Momentum,SELL,86111.227535,6,516.667365,258.462914,588442.463731,-24157.342412,-0.044732
2025-03-16,BTC-USD,MACD_Momentum,BUY,84375.486973,6,506.252922,252.999961,587430.210887,0.000000,0.000000
2025-04-07,BTC-USD,MACD_Momentum,SELL,78182.225270,6,469.093352,234.664008,549819.883270,-37863.327578,-0.074791
2025-04-12,BTC-USD,MACD_Momentum,BUY,83446.217883,6,500.677307,250.213547,548818.778869,0.000000,0.000000
2025-05-18,BTC-USD,MACD_Momentum,SELL,103135.359648,6,618.812158,309.560859,666275.469992,117206.477576,0.234096
2025-05-19,BTC-USD,MACD_Momentum,BUY,106483.746516,5,532.418733,266.076328,665210.898603,0.000000,0.000000
2025-05-20,BTC-USD,MACD_Momentum,SELL,105552.603547,5,527.763018,264.013516,660029.483554,-5447.491377,-0.010232
2025-05-22,BTC-USD,MACD_Momentum,BUY,109728.328934,5,548.641645,274.183730,658932.474449,0.000000,0.000000
2025-05-25,BTC-USD,MACD_Momentum,SELL,107748.372301,5,538.741862,269.505684,648498.627470,-10708.030709,-0.019517
2025-06-11,BTC-USD,MACD_Momentum,BUY,110316.927773,5,551.584639,275.654492,647395.733847,0.000000,0.000000
2025-06-13,BTC-USD,MACD_Momentum,SELL,105871.631453,5,529.358157,264.811484,624650.737096,-23020.651243,-0.041735
2025-06-27,BTC-USD,MACD_Momentum,BUY,107008.399336,5,535.041997,267.387305,623580.920490,0.000000,0.000000
2025-07-22,BTC-USD,MACD_Momentum,SELL,117367.786750,5,586.838934,293.566250,674764.839681,50916.531887,0.095164
2025-07-23,BTC-USD,MACD_Momentum,BUY,120057.444035,5,600.287220,299.993613,673564.565234,0.000000,0.000000
2025-07-24,BTC-USD,MACD_Momentum,SELL,118711.598883,5,593.557994,296.927461,666244.847631,-7619.711217,-0.012693
2025-08-11,BTC-USD,MACD_Momentum,BUY,119366.465906,5,596.832330,298.267031,665051.481238,0.000000,0.000000
2025-08-18,BTC-USD,MACD_Momentum,SELL,117395.179297,5,586.975896,293.634766,654612.704561,-10737.043709,-0.017990
2025-09-07,BTC-USD,MACD_Momentum,BUY,110276.438789,5,551.382194,275.553320,653510.215726,0.000000,0.000000
2025-09-24,BTC-USD,MACD_Momentum,SELL,111951.660230,5,559.758301,280.019160,661322.098792,7536.329746,0.013668
2025-10-02,BTC-USD,MACD_Momentum,BUY,118711.709004,5,593.558545,296.630957,660135.278333,0.000000,0.000000
2025-10-11,BTC-USD,MACD_Momentum,SELL,113179.811473,5,565.899057,283.091074,631923.431502,-28508.477788,-0.048030
2025-10-27,BTC-USD,MACD_Momentum,BUY,114537.091488,5,572.685457,286.199629,630778.346787,0.000000,0.000000
2025-11-04,BTC-USD,MACD_Momentum,SELL,106488.151164,5,532.440756,266.353555,590021.050484,-41043.495932,-0.071668
2025-11-28,BTC-USD,MACD_Momentum,BUY,91331.025504,6,547.986153,273.856148,588925.352034,0.000000,0.000000
2025-12-18,BTC-USD,MACD_Momentum,SELL,86101.295004,6,516.607770,258.433102,557045.784311,-32153.423872,-0.058676
2025-12-21,BTC-USD,MACD_Momentum,BUY,88388.875477,5,441.944377,220.861758,556162.116418,0.000000,0.000000
