schema_version,ticker,strategy,parameter_set,benchmark_ticker,benchmark_execution_policy,benchmark_cost_policy,excess_return_basis,commission_bps,slippage_bps,net_return,sharpe,turnover,total_costs,degradation_vs_zero_cost,estimated_break_even_cost_bps
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,5,1.039695,0.669117,56.801612,2840.059042,0.035306,152.240161
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,10,1.004830,0.655238,56.292602,5629.176666,0.070171,153.197621
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,25,0.903165,0.613625,54.772599,13692.672518,0.171836,156.399608
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,50,0.745120,0.544238,52.390900,26193.823850,0.329882,162.937426
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,0,1.039695,0.669117,56.801181,2840.059042,0.035306,152.240161
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,5,1.004830,0.655238,56.292184,5629.197545,0.070171,153.197165
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,10,0.970163,0.641387,55.764458,8364.587421,0.104838,153.808618
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,25,0.870947,0.599943,54.305715,16291.251524,0.204054,158.046764
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,50,0.715174,0.530366,51.931615,28560.807387,0.359827,164.315144
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,0,1.004830,0.655238,56.291767,5629.176666,0.070171,153.197621
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,5,0.970163,0.641387,55.764052,8364.587421,0.104838,153.808618
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,10,0.936978,0.627663,55.306280,11061.176914,0.138023,155.771655
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,25,0.837958,0.585707,53.792282,18826.849237,0.237043,158.726759
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,50,0.685710,0.516500,51.478478,30885.563408,0.389291,165.686002
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,0,0.936979,0.627663,55.305489,11061.097893,0.138022,155.772547
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,5,0.903165,0.613624,54.771072,13692.748877,0.171836,156.398913
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,10,0.870947,0.599942,54.304604,16291.307067,0.204054,158.046334
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,25,0.775812,0.558200,52.844843,23779.758578,0.299189,161.687087
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,50,0.628375,0.488970,50.582691,35406.464371,0.446626,168.485588
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,0,0.807014,0.572043,53.329793,21331.917156,0.267987,160.455767
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,5,0.775814,0.558202,52.843497,23779.556657,0.299187,161.688178
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,10,0.745117,0.544236,52.388298,26194.084000,0.329884,162.936141
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,25,0.656700,0.502740,51.009580,33155.860411,0.418301,167.045013
2,MSFT,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,50,0.518204,0.433220,48.813764,43931.161796,0.556797,173.761864
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,0,0.013925,0.101880,126.673611,0.000000,0.000000,0.000000
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,5,-0.042765,0.047631,123.196250,6159.790184,0.056691,1.228166
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,10,-0.095990,-0.006248,119.967876,11996.703738,0.109915,1.266891
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,25,-0.239690,-0.169048,110.696551,27673.707052,0.253615,1.372659
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,50,-0.430690,-0.438705,97.320684,48659.129120,0.444615,1.565970
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,0,-0.042765,0.047631,123.195804,6159.790184,0.056691,1.228166
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,5,-0.095990,-0.006248,119.967457,11996.724710,0.109916,1.266889
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,10,-0.147523,-0.061515,116.714132,17507.041106,0.161448,1.293769
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,25,-0.282630,-0.223604,107.810964,32342.888273,0.296555,1.408683
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,50,-0.462921,-0.492627,94.884767,52185.489520,0.476846,1.606135
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,0,-0.095990,-0.006248,119.967037,11996.703738,0.109915,1.266891
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,5,-0.147523,-0.061515,116.713738,17507.041106,0.161448,1.293769
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,10,-0.195069,-0.115521,113.652775,22730.481731,0.208994,1.332582
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,25,-0.322096,-0.276463,105.077584,36776.777626,0.336021,1.450439
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,50,-0.492865,-0.545204,92.596569,55556.891921,0.506790,1.648622
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,0,-0.195068,-0.115520,113.652042,22730.408420,0.208993,1.332587
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,5,-0.239691,-0.169049,110.695173,27673.775981,0.253616,1.372655
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,10,-0.282631,-0.223605,107.810002,32342.936399,0.296556,1.408681
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,25,-0.396780,-0.384982,99.828070,44922.304756,0.410705,1.525738
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,50,-0.548769,-0.651802,88.166833,61715.881916,0.562694,1.732302
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,0,-0.361217,-0.332040,102.356874,40942.749691,0.375142,1.484778
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,5,-0.396779,-0.384980,99.827024,44922.147921,0.410704,1.525744
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,10,-0.430692,-0.438708,97.318743,48659.323200,0.444617,1.565963
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,25,-0.521837,-0.598911,90.357063,58731.845437,0.535762,1.689425
2,MSFT,MACD_Momentum,fast=12;slow=26;signal=9,MSFT,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,50,-0.642677,-0.861353,80.217299,72194.914193,0.656602,1.908700
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,0,0.555159,0.694103,30.127149,0.000000,0.000000,0.000000
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,5,0.537518,0.677486,29.973561,1498.655277,0.017641,157.347816
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,10,0.519790,0.660353,29.819347,2981.844714,0.035369,156.961038
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,25,0.467592,0.609455,29.339413,7334.315409,0.087568,158.494236
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,50,0.382048,0.521811,28.529940,14262.983863,0.173112,160.347304
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,0,0.537518,0.677486,29.973106,1498.655277,0.017641,157.347816
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,5,0.519790,0.660352,29.818897,2981.867214,0.035369,156.960040
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,10,0.501238,0.642734,29.649658,4447.360330,0.053921,154.435716
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,25,0.448998,0.591166,29.147154,8743.618317,0.106162,156.881431
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,50,0.365865,0.504375,28.390435,15612.780690,0.189294,161.303137
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,0,0.519790,0.660353,29.818447,2981.844714,0.035369,156.961038
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,5,0.501238,0.642734,29.649216,4447.360330,0.053921,154.435716
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,10,0.483776,0.625639,29.482739,5896.460558,0.071383,155.544067
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,25,0.432453,0.574084,29.008721,10152.531534,0.122707,158.349882
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,50,0.350616,0.487877,28.247245,16946.418203,0.204544,162.848081
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,0,0.483777,0.625640,29.481867,5896.373308,0.071382,155.545968
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,5,0.467591,0.609454,29.337692,7334.401466,0.087569,158.492678
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,10,0.448997,0.591165,29.145887,8743.681652,0.106162,156.880495
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,25,0.400069,0.540559,28.697151,12913.211497,0.155090,161.081547
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,50,0.319203,0.453595,27.923965,19544.901638,0.235956,164.696610
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,0,0.416379,0.557521,28.851827,11540.730932,0.138780,160.011453
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,5,0.400072,0.540562,28.695530,12912.968356,0.155088,161.084072
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,10,0.382045,0.521807,28.526762,14263.301616,0.173115,160.344361
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,25,0.334534,0.470523,28.069132,18244.460048,0.220626,163.559330
2,SPY,MA_Cross,short=20;long=50,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,50,0.258933,0.385462,27.353295,24616.205414,0.296226,168.669645
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,0,0.287554,0.346209,30.927157,0.000000,0.000000,0.000000
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,5,0.269617,0.331156,30.749034,1537.458839,0.017937,80.158501
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,10,0.251844,0.316289,30.530478,3053.076008,0.035710,80.525553
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,25,0.200194,0.271709,29.889411,7472.524469,0.087360,82.290194
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,50,0.117216,0.196138,28.863001,14432.154237,0.170338,84.407066
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,0,0.269617,0.331156,30.749177,1537.458839,0.017937,80.158501
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,5,0.251844,0.316289,30.530619,3053.068948,0.035710,80.525712
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,10,0.234295,0.301256,30.322492,4548.401807,0.053259,80.987415
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,25,0.183299,0.256745,29.679961,8904.158640,0.104255,82.745161
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,50,0.101105,0.180903,28.646099,15756.001085,0.186449,84.824598
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,0,0.251844,0.316289,30.530760,3053.076008,0.035710,80.525553
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,5,0.234295,0.301256,30.322632,4548.401807,0.053259,80.987415
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,10,0.217285,0.286672,30.099825,6019.992847,0.070269,81.844325
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,25,0.166015,0.241132,29.472588,10315.574084,0.121539,82.807881
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,50,0.086090,0.166528,28.476075,17086.287328,0.201464,85.639421
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,0,0.217285,0.286672,30.100103,6020.020595,0.070269,81.844001
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,5,0.200195,0.271709,29.889960,7472.496977,0.087359,82.290453
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,10,0.183299,0.256745,29.680370,8904.138214,0.104255,82.745323
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,25,0.133921,0.211756,29.084628,13088.248042,0.153633,84.226255
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,50,0.055809,0.136994,28.083884,19659.349639,0.231745,86.857494
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,0,0.149763,0.226336,29.280157,11712.062670,0.137791,83.475215
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,5,0.133920,0.211756,29.085157,13088.327483,0.153634,84.225820
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,10,0.117217,0.196139,28.864047,14432.049622,0.170337,84.407585
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,25,0.070345,0.151263,28.277936,18380.817436,0.217209,86.050625
2,SPY,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,50,-0.003032,0.077508,27.330019,24597.624058,0.290586,89.060955
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,0,0.475753,0.635719,164.473127,0.000000,0.000000,0.000000
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,5,0.389050,0.545252,159.390916,7969.524527,0.086703,27.435728
