path,total_return,terminal_wealth,max_drawdown,sharpe
62,1.69348,269348,-0.185273,1.02601
63,1.58592,258592,-0.197046,0.896651
64,0.824859,182486,-0.213148,0.639385
65,0.332829,133283,-0.230929,0.36226
66,3.35735,435735,-0.169273,1.31918
67,0.872697,187270,-0.244369,0.665426
68,1.63932,263932,-0.214031,0.958079
69,1.50378,250378,-0.278156,0.962133
70,0.665184,166518,-0.251207,0.544758
71,2.17244,317244,-0.244437,1.16605
72,1.12823,212823,-0.309063,0.748904
73,0.000683252,100068,-0.412859,0.0913141
74,1.32936,232936,-0.317461,0.894129
75,2.0402,304020,-0.253312,1.09331
76,3.68864,468864,-0.276589,1.53043
77,0.946235,194623,-0.314163,0.722177
78,2.0618,306180,-0.201653,1.0682
79,2.45895,345895,-0.366741,1.16363
80,0.570826,157083,-0.255666,0.524373
81,0.83883,183883,-0.294247,0.632073
82,1.28123,228123,-0.332969,0.819395
83,1.75298,275298,-0.199326,1.03741
84,0.397415,139741,-0.348942,0.391392
85,-0.240458,75954.2,-0.536983,-0.147394
86,0.410893,141089,-0.244101,0.394865
87,1.57194,257194,-0.305576,0.925111
88,-0.273505,72649.5,-0.452919,-0.185286
89,0.924987,192499,-0.387627,0.659921
90,0.0466078,104661,-0.338122,0.133118
91,1.43968,243968,-0.188324,0.89183
92,0.485342,148534,-0.389764,0.436543
93,0.219071,121907,-0.488744,0.270897
94,0.800118,180012,-0.271824,0.6311
95,1.32084,232084,-0.171846,0.890522
96,0.429763,142976,-0.347046,0.412386
97,0.909454,190945,-0.260361,0.632935
98,0.145312,114531,-0.357503,0.214404
99,4.48767,548767,-0.14307,1.53459
100,0.515358,151536,-0.306689,0.472028
101,0.042729,104273,-0.347594,0.130993
102,0.787379,178738,-0.269391,0.592085
103,1.80563,280563,-0.239169,0.978819
104,1.23283,223283,-0.261292,0.810656
105,0.920479,192048,-0.298046,0.663797
106,1.21188,221188,-0.32273,0.809542
107,1.58388,258388,-0.350899,0.900856
108,4.33869,533869,-0.143396,1.54262
109,1.92971,292971,-0.214411,1.03156
110,0.137187,113719,-0.533011,0.208259
111,1.10137,210137,-0.325524,0.777081
112,1.21698,221698,-0.219613,0.811946
113,2.21591,321591,-0.161176,1.16249
114,-0.0918475,90815.3,-0.281936,0.0129148
115,0.745241,174524,-0.336026,0.593948
116,0.495179,149518,-0.267709,0.434288
117,0.820631,182063,-0.255163,0.606875
118,3.66258,466258,-0.193261,1.50849
119,1.93664,293664,-0.317516,1.03418
120,2.58998,358998,-0.204521,1.21659
121,0.731356,173136,-0.310882,0.608115
122,0.463757,146376,-0.308785,0.450722
123,0.672418,167242,-0.26625,0.557927
124,0.576488,157649,-0.335115,0.481347
125,2.00817,300817,-0.234523,1.06542
126,1.60887,260887,-0.252702,0.944787
127,1.38406,238406,-0.323322,0.8825
128,0.344629,134463,-0.243789,0.348062
129,1.71196,271196,-0.231155,0.998777
130,0.973233,197323,-0.279573,0.702763
131,0.790357,179036,-0.38281,0.595961
132,0.0219638,102196,-0.499844,0.106812
133,-0.167285,83271.5,-0.396144,-0.0567783
134,1.70569,270569,-0.367252,0.952013
135,1.10177,210177,-0.338257,0.727529
136,1.09967,209967,-0.285798,0.729423
137,1.32324,232324,-0.168831,0.847674
138,10.8514,1.18514e+06,-0.127349,2.13463
139,0.357914,135791,-0.39672,0.383081
140,1.39037,239037,-0.276506,0.836868
141,1.63454,263454,-0.203252,0.998423
142,0.749232,174923,-0.288508,0.618843
143,0.448128,144813,-0.279823,0.422485
144,1.34622,234622,-0.219917,0.862201
145,0.136523,113652,-0.363971,0.207317
146,0.29447,129447,-0.276505,0.330904
147,0.275765,127576,-0.272669,0.314216
148,1.8204,282040,-0.223852,0.946117
149,0.806916,180692,-0.321225,0.629778
150,2.79877,379877,-0.184279,1.29582
151,-0.0175324,98246.8,-0.410016,0.0749419
152,0.985685,198569,-0.213062,0.750094
153,1.15518,215518,-0.307922,0.769423
154,4.59042,559042,-0.205527,1.627
155,1.68572,268572,-0.428869,0.969282
156,2.03686,303686,-0.158944,1.08302
157,2.46733,346733,-0.26162,1.14093
158,0.973792,197379,-0.188453,0.740202
159,2.69374,369374,-0.192111,1.308
160,-0.30029,69971,-0.488463,-0.225818
161,0.255619,125562,-0.310992,0.295816
162,4.73767,573767,-0.183126,1.60927
163,0.443794,144379,-0.276353,0.416567
164,1.27078,227078,-0.184825,0.838252
165,1.19239,219239,-0.373795,0.774673
166,1.91037,291037,-0.229548,1.03713
167,1.71791,271791,-0.188134,1.01015
168,1.19828,219828,-0.253487,0.796208
169,0.559517,155952,-0.203121,0.501279
170,0.994341,199434,-0.256871,0.687343
171,3.44729,444729,-0.204253,1.45387
172,2.02057,302057,-0.293226,1.13003
173,1.14161,214161,-0.256992,0.796769
174,2.66901,366901,-0.252225,1.25139
175,3.04584,404584,-0.245065,1.28803
176,0.219362,121936,-0.235875,0.275874
177,0.255246,125525,-0.289154,0.29167
178,0.944076,194408,-0.214824,0.690881
179,0.454926,145493,-0.341705,0.42899
180,1.83862,283862,-0.255619,0.998117
181,1.10904,210904,-0.256913,0.763393
182,1.5809,258090,-0.262421,0.915283
183,2.25456,325456,-0.18797,1.10371
184,1.30322,230322,-0.325271,0.820972
185,0.218654,121865,-0.357974,0.265122
186,1.87927,287927,-0.251174,1.0354
187,1.26399,226399,-0.229032,0.810912
188,2.38746,338746,-0.209368,1.25959
189,0.282437,128244,-0.338309,0.311579
190,1.99221,299221,-0.223862,1.04572
191,1.29417,229417,-0.401879,0.791434
192,4.16633,516633,-0.186538,1.58589
193,1.3305,233050,-0.254149,0.836607
194,0.656416,165642,-0.224836,0.544407
195,1.40848,240848,-0.216611,0.875441
196,0.142991,114299,-0.297976,0.213815
197,0.706681,170668,-0.253248,0.580393
198,1.19155,219155,-0.208545,0.78403
199,0.215383,121538,-0.452601,0.267087
200,0.21432,121432,-0.288618,0.266371
201,1.00293,200293,-0.178002,0.719346
202,0.801488,180149,-0.321268,0.636177
203,0.337324,133732,-0.26251,0.357838
204,0.514808,151481,-0.253186,0.485858
205,0.387165,138717,-0.219404,0.393397
206,2.34437,334437,-0.223911,1.15309
207,0.530427,153043,-0.436863,0.473209
208,0.293003,129300,-0.307254,0.322878
209,1.27736,227736,-0.184118,0.857471
210,0.318279,131828,-0.433889,0.350306
211,-0.448762,55123.8,-0.567272,-0.396248
212,1.33311,233311,-0.327452,0.833521
213,0.276342,127634,-0.445473,0.313501
214,1.85385,285385,-0.14019,1.03351
215,0.647604,164760,-0.394215,0.545363
216,1.05319,205319,-0.315763,0.768319
217,0.657594,165759,-0.325246,0.558561
218,0.564106,156411,-0.382028,0.486187
219,3.11734,411734,-0.339677,1.33769
220,2.19385,319385,-0.202945,1.18346
221,0.796983,179698,-0.21843,0.615654
222,1.37353,237353,-0.320348,0.898511
223,0.760081,176008,-0.316424,0.591842
224,0.912933,191293,-0.250125,0.661737
225,1.09852,209852,-0.292794,0.777938
226,0.726716,172672,-0.301662,0.580141
227,2.43239,343239,-0.144133,1.23574
228,3.22255,422255,-0.263019,1.32873
229,1.27034,227034,-0.2603,0.826293
230,0.917085,191708,-0.262114,0.663154
231,0.783212,178321,-0.30851,0.591654
232,1.85712,285712,-0.23934,0.989218
233,2.47801,347801,-0.156384,1.22487
234,2.54039,354039,-0.176572,1.21698
235,0.235866,123587,-0.298366,0.279506
236,0.746059,174606,-0.251981,0.591689
237,2.11229,311229,-0.242043,1.06701
238,0.704118,170412,-0.270898,0.566282
239,2.79915,379915,-0.35748,1.23806
240,1.73369,273369,-0.25148,0.99053
241,1.03093,203093,-0.382283,0.718676
242,1.91752,291752,-0.177974,1.06022
243,0.37638,137638,-0.436813,0.38971
244,-0.0346871,96531.3,-0.332799,0.0540611
245,1.31045,231045,-0.246729,0.847311
246,1.87458,287458,-0.191473,1.0463
247,0.405496,140550,-0.329853,0.400317
248,2.87621,387621,-0.212703,1.27809
249,1.31119,231119,-0.158183,0.891473
250,1.89449,289449,-0.19745,1.0441
251,1.57715,257715,-0.193144,0.91867
252,2.57911,357911,-0.235729,1.19768
253,0.34861,134861,-0.313894,0.365655
254,1.53355,253355,-0.281172,0.906735
255,0.232978,123298,-0.228919,0.289417
256,2.44792,344792,-0.260678,1.2358
257,1.38739,238739,-0.337969,0.874597
258,1.27631,227631,-0.228428,0.814112
259,1.44355,244355,-0.206916,0.920011
260,1.75402,275402,-0.308261,0.972484
261,-0.104702,89529.8,-0.24693,-0.0129753
262,2.53413,353413,-0.206183,1.28093
263,-0.513117,48688.3,-0.64381,-0.514887
264,3.34806,434806,-0.207523,1.34451
265,1.34704,234704,-0.218849,0.866021
266,1.93534,293534,-0.21132,0.988474
267,1.04787,204787,-0.294933,0.743339
268,3.06075,406075,-0.206199,1.41499
269,5.55277,655277,-0.217117,1.75639
270,1.87779,287779,-0.356322,1.0394
271,2.02478,302478,-0.236112,1.08597
272,2.43422,343422,-0.218313,1.17056
273,1.32842,232842,-0.171782,0.856612
274,-0.209277,79072.3,-0.374157,-0.117092
275,2.88661,388661,-0.302271,1.26615
276,3.4719,447190,-0.239721,1.38053
277,-0.0480704,95193,-0.454402,0.0507215
278,2.14614,314614,-0.180574,1.07014
279,0.320778,132078,-0.297116,0.337695
280,1.25343,225343,-0.337371,0.763555
281,1.76999,276999,-0.181926,0.99194
282,0.976444,197644,-0.366114,0.722997
283,0.634694,163469,-0.207851,0.57234
284,-0.138803,86119.7,-0.380467,-0.0419485
285,0.320415,132041,-0.314147,0.348546
