ticker,strategy,window_id,parameter_set,total_return,sharpe,max_drawdown,trade_count
BTC-USD,MACD_Momentum,2,fast=12;slow=26;signal=9,0.943219,0.787909,-0.449146,49
BTC-USD,MACD_Momentum,2,fast=16;slow=32;signal=9,0.527698,0.557802,-0.587068,45
BTC-USD,MACD_Momentum,2,fast=20;slow=40;signal=10,0.133557,0.298145,-0.616945,47
BTC-USD,MACD_Momentum,3,fast=8;slow=21;signal=5,0.061938,0.221496,-0.496670,90
BTC-USD,MACD_Momentum,3,fast=12;slow=26;signal=9,0.113401,0.269189,-0.379737,56
BTC-USD,MACD_Momentum,3,fast=16;slow=32;signal=9,-0.025379,0.131973,-0.520046,44
BTC-USD,MACD_Momentum,3,fast=20;slow=40;signal=10,-0.397274,-0.385038,-0.650410,40
BTC-USD,MACD_Momentum,4,fast=8;slow=21;signal=5,-0.183937,-0.087286,-0.528551,94
BTC-USD,MACD_Momentum,4,fast=12;slow=26;signal=9,-0.041371,0.082460,-0.365207,56
BTC-USD,MACD_Momentum,4,fast=16;slow=32;signal=9,-0.077646,0.055500,-0.501362,46
BTC-USD,MACD_Momentum,4,fast=20;slow=40;signal=10,-0.404943,-0.447762,-0.597080,40
BTC-USD,MACD_Momentum,5,fast=8;slow=21;signal=5,-0.095460,-0.003069,-0.526923,93
BTC-USD,MACD_Momentum,5,fast=12;slow=26;signal=9,0.001277,0.118153,-0.361978,53
BTC-USD,MACD_Momentum,5,fast=16;slow=32;signal=9,-0.217985,-0.221278,-0.497097,49
BTC-USD,MACD_Momentum,5,fast=20;slow=40;signal=10,-0.344588,-0.433944,-0.602646,39
BTC-USD,MACD_Momentum,6,fast=8;slow=21;signal=5,0.146003,0.306525,-0.414116,91
BTC-USD,MACD_Momentum,6,fast=12;slow=26;signal=9,0.309197,0.494865,-0.325432,53
BTC-USD,MACD_Momentum,6,fast=16;slow=32;signal=9,0.168397,0.334834,-0.415327,47
BTC-USD,MACD_Momentum,6,fast=20;slow=40;signal=10,-0.018420,0.105571,-0.520648,39
BTC-USD,MACD_Momentum,7,fast=8;slow=21;signal=5,0.581879,0.771204,-0.217783,84
BTC-USD,MACD_Momentum,7,fast=12;slow=26;signal=9,0.605266,0.794602,-0.200363,52
BTC-USD,MACD_Momentum,7,fast=16;slow=32;signal=9,1.212632,1.215192,-0.154727,44
BTC-USD,MACD_Momentum,7,fast=20;slow=40;signal=10,0.745898,0.894921,-0.350850,32
BTC-USD,MACD_Momentum,8,fast=8;slow=21;signal=5,1.120283,1.250939,-0.177390,81
BTC-USD,MACD_Momentum,8,fast=12;slow=26;signal=9,1.070623,1.209366,-0.145963,53
BTC-USD,MACD_Momentum,8,fast=16;slow=32;signal=9,1.496978,1.496598,-0.143921,45
BTC-USD,MACD_Momentum,8,fast=20;slow=40;signal=10,1.443003,1.486253,-0.147417,33
BTC-USD,MACD_Momentum,9,fast=8;slow=21;signal=5,0.810570,0.971567,-0.212826,83
BTC-USD,MACD_Momentum,9,fast=12;slow=26;signal=9,0.748542,0.967865,-0.160258,54
BTC-USD,MACD_Momentum,9,fast=16;slow=32;signal=9,1.082354,1.270118,-0.140580,48
BTC-USD,MACD_Momentum,9,fast=20;slow=40;signal=10,1.101280,1.327499,-0.133080,36
BTC-USD,MACD_Momentum,10,fast=8;slow=21;signal=5,0.749205,0.957301,-0.214993,85
BTC-USD,MACD_Momentum,10,fast=12;slow=26;signal=9,0.804098,1.057306,-0.207701,57
BTC-USD,MACD_Momentum,10,fast=16;slow=32;signal=9,1.569478,1.604664,-0.124647,43
BTC-USD,MACD_Momentum,10,fast=20;slow=40;signal=10,1.359435,1.509353,-0.132099,33
