ticker,strategy,window_id,date,portfolio_value,cash,holdings,total_return,drawdown
AAPL,MACD_Momentum,0,2023-03-06,113261.468585,113261.468585,0.000000,0.132615,-0.041242
AAPL,MACD_Momentum,0,2023-03-07,113261.468585,113261.468585,0.000000,0.132615,-0.041242
AAPL,MACD_Momentum,0,2023-03-08,113261.468585,113261.468585,0.000000,0.132615,-0.041242
AAPL,MACD_Momentum,0,2023-03-09,113261.468585,113261.468585,0.000000,0.132615,-0.041242
AAPL,MACD_Momentum,0,2023-03-10,113261.468585,113261.468585,0.000000,0.132615,-0.041242
AAPL,MACD_Momentum,0,2023-03-13,113261.468585,113261.468585,0.000000,0.132615,-0.041242
AAPL,MACD_Momentum,0,2023-03-14,113261.468585,113261.468585,0.000000,0.132615,-0.041242
AAPL,MACD_Momentum,0,2023-03-15,113261.468585,113261.468585,0.000000,0.132615,-0.041242
AAPL,MACD_Momentum,0,2023-03-16,113261.468585,113261.468585,0.000000,0.132615,-0.041242
AAPL,MACD_Momentum,0,2023-03-17,112354.670672,5404.670672,106950.000000,0.123547,-0.048918
AAPL,MACD_Momentum,0,2023-03-20,114010.666460,5404.670672,108605.995789,0.140107,-0.034900
AAPL,MACD_Momentum,0,2023-03-21,115307.869829,5404.670672,109903.199158,0.153079,-0.023919
AAPL,MACD_Momentum,0,2023-03-22,114307.371935,5404.670672,108902.701263,0.143074,-0.032389
AAPL,MACD_Momentum,0,2023-03-23,115066.365618,5404.670672,109661.694946,0.150664,-0.025964
AAPL,MACD_Momentum,0,2023-03-24,115977.170672,5404.670672,110572.500000,0.159772,-0.018254
AAPL,MACD_Momentum,0,2023-03-27,114617.869829,5404.670672,109213.199158,0.146179,-0.029760
AAPL,MACD_Momentum,0,2023-03-28,114183.166460,5404.670672,108778.495789,0.141832,-0.033440
AAPL,MACD_Momentum,0,2023-03-29,116335.973620,5404.670672,110931.302948,0.163360,-0.015216
AAPL,MACD_Momentum,0,2023-03-30,117433.071093,5404.670672,112028.400421,0.174331,-0.005930
AAPL,MACD_Momentum,0,2023-03-31,119185.666460,5404.670672,113780.995789,0.191857,0.000000
AAPL,MACD_Momentum,0,2023-04-03,120061.969408,5404.670672,114657.298737,0.200620,0.000000
AAPL,MACD_Momentum,0,2023-04-04,119689.374041,5404.670672,114284.703369,0.196894,-0.003103
AAPL,MACD_Momentum,0,2023-04-05,118399.066881,5404.670672,112994.396210,0.183991,-0.013850
AAPL,MACD_Momentum,0,2023-04-06,119020.073199,5404.670672,113615.402527,0.190201,-0.008678
AAPL,MACD_Momentum,0,2023-04-10,117205.369829,5404.670672,111800.699158,0.172054,-0.023793
AAPL,MACD_Momentum,0,2023-04-11,116356.672777,5404.670672,110952.002106,0.163567,-0.030862
AAPL,MACD_Momentum,0,2023-04-12,116479.664434,116479.664434,0.000000,0.164797,-0.029837
AAPL,MACD_Momentum,0,2023-04-13,116479.664434,116479.664434,0.000000,0.164797,-0.029837
AAPL,MACD_Momentum,0,2023-04-14,116479.664434,116479.664434,0.000000,0.164797,-0.029837
AAPL,MACD_Momentum,0,2023-04-17,116479.664434,116479.664434,0.000000,0.164797,-0.029837
AAPL,MACD_Momentum,0,2023-04-18,116479.664434,116479.664434,0.000000,0.164797,-0.029837
AAPL,MACD_Momentum,0,2023-04-19,116479.664434,116479.664434,0.000000,0.164797,-0.029837
AAPL,MACD_Momentum,0,2023-04-20,116684.778916,6695.782945,109988.995972,0.166848,-0.028129
AAPL,MACD_Momentum,0,2023-04-21,115465.439922,115465.439922,0.000000,0.154654,-0.038285
AAPL,MACD_Momentum,0,2023-04-24,115465.439922,115465.439922,0.000000,0.154654,-0.038285
AAPL,MACD_Momentum,0,2023-04-25,115465.439922,115465.439922,0.000000,0.154654,-0.038285
AAPL,MACD_Momentum,0,2023-04-26,115465.439922,115465.439922,0.000000,0.154654,-0.038285
AAPL,MACD_Momentum,0,2023-04-27,115465.439922,115465.439922,0.000000,0.154654,-0.038285
AAPL,MACD_Momentum,0,2023-04-28,115465.439922,115465.439922,0.000000,0.154654,-0.038285
AAPL,MACD_Momentum,0,2023-05-01,115465.439922,115465.439922,0.000000,0.154654,-0.038285
AAPL,MACD_Momentum,0,2023-05-02,114299.265805,5422.430142,108876.835663,0.142993,-0.047998
AAPL,MACD_Momentum,0,2023-05-03,114755.239391,114755.239391,0.000000,0.147552,-0.044200
AAPL,MACD_Momentum,0,2023-05-04,114755.239391,114755.239391,0.000000,0.147552,-0.044200
AAPL,MACD_Momentum,0,2023-05-05,114755.239391,114755.239391,0.000000,0.147552,-0.044200
AAPL,MACD_Momentum,0,2023-05-08,115233.271759,6275.271759,108958.000000,0.152333,-0.040218
AAPL,MACD_Momentum,0,2023-05-09,114146.834442,6275.271759,107871.562683,0.141468,-0.049267
AAPL,MACD_Momentum,0,2023-05-10,115270.950226,6275.271759,108995.678467,0.152710,-0.039905
AAPL,MACD_Momentum,0,2023-05-11,115390.271759,6275.271759,109115.000000,0.153903,-0.038911
AAPL,MACD_Momentum,0,2023-05-12,114649.236359,6275.271759,108373.964600,0.146492,-0.045083
AAPL,MACD_Momentum,0,2023-05-15,114335.236359,6275.271759,108059.964600,0.143352,-0.047698
AAPL,MACD_Momentum,0,2023-05-16,114335.236359,6275.271759,108059.964600,0.143352,-0.047698
AAPL,MACD_Momentum,0,2023-05-17,113947.459066,113947.459066,0.000000,0.139475,-0.050928
AAPL,MACD_Momentum,0,2023-05-18,113947.459066,113947.459066,0.000000,0.139475,-0.050928
AAPL,MACD_Momentum,0,2023-05-19,113947.459066,113947.459066,0.000000,0.139475,-0.050928
AAPL,MACD_Momentum,0,2023-05-22,113922.086605,6266.488491,107655.598114,0.139221,-0.051139
AAPL,MACD_Momentum,0,2023-05-23,113100.393491,113100.393491,0.000000,0.131004,-0.057983
AAPL,MACD_Momentum,0,2023-05-24,113100.393491,113100.393491,0.000000,0.131004,-0.057983
AAPL,MACD_Momentum,0,2023-05-25,113100.393491,113100.393491,0.000000,0.131004,-0.057983
AAPL,MACD_Momentum,0,2023-05-26,113100.393491,113100.393491,0.000000,0.131004,-0.057983
AAPL,MACD_Momentum,0,2023-05-30,113100.393491,113100.393491,0.000000,0.131004,-0.057983
AAPL,MACD_Momentum,0,2023-05-31,113100.393491,113100.393491,0.000000,0.131004,-0.057983
AAPL,MACD_Momentum,0,2023-06-01,114387.149981,5252.612200,109134.537781,0.143871,-0.047266
AAPL,MACD_Momentum,0,2023-06-02,114908.310351,5252.612200,109655.698151,0.149083,-0.042925
AAPL,MACD_Momentum,0,2023-06-05,114078.093310,5252.612200,108825.481110,0.140781,-0.049840
AAPL,MACD_Momentum,0,2023-06-06,113853.876269,5252.612200,108601.264069,0.138539,-0.051707
AAPL,MACD_Momentum,0,2023-06-07,113011.536638,5252.612200,107758.924438,0.130115,-0.058723
AAPL,MACD_Momentum,0,2023-06-08,114678.036638,5252.612200,109425.424438,0.146780,-0.044843
AAPL,MACD_Momentum,0,2023-06-09,114914.376269,5252.612200,109661.764069,0.149144,-0.042874
AAPL,MACD_Momentum,0,2023-06-12,116629.348131,5252.612200,111376.735931,0.166293,-0.028590
AAPL,MACD_Momentum,0,2023-06-13,116338.470721,5252.612200,111085.858521,0.163385,-0.031013
AAPL,MACD_Momentum,0,2023-06-14,116726.310351,5252.612200,111473.698151,0.167263,-0.027783
AAPL,MACD_Momentum,0,2023-06-15,117974.668871,5252.612200,112722.056671,0.179747,-0.017385
AAPL,MACD_Momentum,0,2023-06-16,117314.131090,5252.612200,112061.518890,0.173141,-0.022887
AAPL,MACD_Momentum,0,2023-06-20,117368.668871,5252.612200,112116.056671,0.173687,-0.022433
AAPL,MACD_Momentum,0,2023-06-21,116732.376269,5252.612200,111479.764069,0.167324,-0.027732
AAPL,MACD_Momentum,0,2023-06-22,118574.612200,5252.612200,113322.000000,0.185746,-0.012388
AAPL,MACD_Momentum,0,2023-06-23,118380.687762,5252.612200,113128.075562,0.183807,-0.014003
AAPL,MACD_Momentum,0,2023-06-26,117526.234789,5252.612200,112273.622589,0.175262,-0.021120
AAPL,MACD_Momentum,0,2023-06-27,117733.034145,117733.034145,0.000000,0.177330,-0.019398
AAPL,MACD_Momentum,0,2023-06-28,118349.617057,5935.117057,112414.500000,0.183496,-0.014262
AAPL,MACD_Momentum,0,2023-06-29,118551.574882,5935.117057,112616.457825,0.185516,-0.012580
AAPL,MACD_Momentum,0,2023-06-30,121153.297782,5935.117057,115218.180725,0.211533,0.000000
AAPL,MACD_Momentum,0,2023-07-03,120256.361045,5935.117057,114321.243988,0.202564,-0.007403
AAPL,MACD_Momentum,0,2023-07-05,119585.138145,5935.117057,113650.021088,0.195851,-0.012944
AAPL,MACD_Momentum,1,2023-07-06,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-07,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-10,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-11,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-12,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-13,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-14,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-17,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-18,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-19,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-20,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-21,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-24,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-25,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-26,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-27,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-28,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-07-31,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-01,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-02,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-03,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-04,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-07,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-08,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-09,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-10,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-11,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-14,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-15,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-16,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-17,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-18,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-21,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-22,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-23,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-24,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-25,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,1,2023-08-28,99909.613745,4228.722449,95680.891296,-0.000904,-0.000904
AAPL,MACD_Momentum,1,2023-08-29,101996.439856,4228.722449,97767.717407,0.019964,0.000000
AAPL,MACD_Momentum,1,2023-08-30,103870.869208,4228.722449,99642.146759,0.038709,0.000000
AAPL,MACD_Momentum,1,2023-08-31,103987.689856,4228.722449,99758.967407,0.039877,0.000000
AAPL,MACD_Momentum,1,2023-09-01,104831.986014,4228.722449,100603.263565,0.048320,0.000000
AAPL,MACD_Momentum,1,2023-09-05,104959.420828,4228.722449,100730.698380,0.049594,0.000000
AAPL,MACD_Momentum,1,2023-09-06,101353.934393,4228.722449,97125.211945,0.013539,-0.034351
AAPL,MACD_Momentum,1,2023-09-07,98513.081152,4228.722449,94284.358704,-0.014869,-0.061417
AAPL,MACD_Momentum,1,2023-09-08,98842.298559,4228.722449,94613.576111,-0.011577,-0.058281
AAPL,MACD_Momentum,1,2023-09-11,99468.882773,4228.722449,95240.160324,-0.005311,-0.052311
AAPL,MACD_Momentum,1,2023-09-12,97844.024069,4228.722449,93615.301620,-0.021560,-0.067792
AAPL,MACD_Momentum,1,2023-09-13,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-09-14,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-09-15,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-09-18,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-09-19,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-09-20,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-09-21,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-09-22,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-09-25,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-09-26,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-09-27,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-09-28,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-09-29,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-10-02,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-10-03,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-10-04,97814.986185,97814.986185,0.000000,-0.021850,-0.068069
AAPL,MACD_Momentum,1,2023-10-05,98274.678777,4697.826818,93576.851959,-0.017253,-0.063689
AAPL,MACD_Momentum,1,2023-10-06,99654.979757,4697.826818,94957.152939,-0.003450,-0.050538
AAPL,MACD_Momentum,1,2023-10-09,100457.479757,4697.826818,95759.652939,0.004575,-0.042892
AAPL,MACD_Momentum,1,2023-10-10,100136.476491,4697.826818,95438.649673,0.001365,-0.045951
AAPL,MACD_Momentum,1,2023-10-11,100890.828451,4697.826818,96193.001633,0.008908,-0.038763
AAPL,MACD_Momentum,1,2023-10-12,101377.680410,4697.826818,96679.853592,0.013777,-0.034125
AAPL,MACD_Momentum,1,2023-10-13,100382.580083,4697.826818,95684.753265,0.003826,-0.043606
AAPL,MACD_Momentum,1,2023-10-16,100313.027471,4697.826818,95615.200653,0.003130,-0.044268
AAPL,MACD_Momentum,1,2023-10-17,99473.073553,4697.826818,94775.246735,-0.005269,-0.052271
AAPL,MACD_Momentum,1,2023-10-18,98772.224859,4697.826818,94074.398041,-0.012278,-0.058948
AAPL,MACD_Momentum,1,2023-10-19,98568.930410,4697.826818,93871.103592,-0.014311,-0.060885
AAPL,MACD_Momentum,1,2023-10-20,97188.629430,4697.826818,92490.802612,-0.028114,-0.074036
AAPL,MACD_Momentum,1,2023-10-23,95997.569218,95997.569218,0.000000,-0.040024,-0.085384
AAPL,MACD_Momentum,1,2023-10-24,95997.569218,95997.569218,0.000000,-0.040024,-0.085384
AAPL,MACD_Momentum,1,2023-10-25,95997.569218,95997.569218,0.000000,-0.040024,-0.085384
AAPL,MACD_Momentum,1,2023-10-26,95997.569218,95997.569218,0.000000,-0.040024,-0.085384
AAPL,MACD_Momentum,1,2023-10-27,95997.569218,95997.569218,0.000000,-0.040024,-0.085384
AAPL,MACD_Momentum,1,2023-10-30,95997.569218,95997.569218,0.000000,-0.040024,-0.085384
AAPL,MACD_Momentum,1,2023-10-31,95997.569218,95997.569218,0.000000,-0.040024,-0.085384
AAPL,MACD_Momentum,1,2023-11-01,95997.569218,95997.569218,0.000000,-0.040024,-0.085384
AAPL,MACD_Momentum,1,2023-11-02,95997.569218,95997.569218,0.000000,-0.040024,-0.085384
AAPL,MACD_Momentum,1,2023-11-03,97099.770892,6478.324023,90621.446869,-0.029002,-0.074883
AAPL,MACD_Momentum,1,2023-11-06,98423.311831,6478.324023,91944.987808,-0.015767,-0.062273
AAPL,MACD_Momentum,1,2023-11-07,99751.987780,6478.324023,93273.663757,-0.002480,-0.049614
AAPL,MACD_Momentum,1,2023-11-08,100300.893710,6478.324023,93822.569687,0.003009,-0.044384
AAPL,MACD_Momentum,1,2023-11-09,100054.655902,6478.324023,93576.331879,0.000547,-0.046730
AAPL,MACD_Momentum,1,2023-11-10,102101.520892,6478.324023,95623.196869,0.021015,-0.027229
AAPL,MACD_Momentum,1,2023-11-13,101280.725588,6478.324023,94802.401566,0.012807,-0.035049
AAPL,MACD_Momentum,1,2023-11-14,102635.045275,6478.324023,96156.721252,0.026350,-0.022145
AAPL,MACD_Momentum,1,2023-11-15,102927.451205,6478.324023,96449.127182,0.029275,-0.019360
AAPL,MACD_Momentum,1,2023-11-16,103799.557467,6478.324023,97321.233444,0.037996,-0.011051
AAPL,MACD_Momentum,1,2023-11-17,103789.295275,6478.324023,97310.971252,0.037893,-0.011148
AAPL,MACD_Momentum,1,2023-11-20,104692.172457,6478.324023,98213.848434,0.046922,-0.002546
AAPL,MACD_Momentum,1,2023-11-21,104276.643710,6478.324023,97798.319687,0.042766,-0.006505
AAPL,MACD_Momentum,1,2023-11-22,104620.352770,6478.324023,98142.028748,0.046204,-0.003230
AAPL,MACD_Momentum,1,2023-11-24,103932.934649,6478.324023,97454.610626,0.039329,-0.009780
AAPL,MACD_Momentum,1,2023-11-27,103840.590579,6478.324023,97362.266556,0.038406,-0.010660
AAPL,MACD_Momentum,1,2023-11-28,104153.520892,6478.324023,97675.196869,0.041535,-0.007678
AAPL,MACD_Momentum,1,2023-11-29,103625.131518,6478.324023,97146.807495,0.036251,-0.012712
AAPL,MACD_Momentum,1,2023-11-30,103922.672457,6478.324023,97444.348434,0.039227,-0.009878
AAPL,MACD_Momentum,1,2023-12-01,103971.204845,103971.204845,0.000000,0.039712,-0.009415
AAPL,MACD_Momentum,1,2023-12-04,103971.204845,103971.204845,0.000000,0.039712,-0.009415
AAPL,MACD_Momentum,1,2023-12-05,103971.204845,103971.204845,0.000000,0.039712,-0.009415
AAPL,MACD_Momentum,1,2023-12-06,103971.204845,103971.204845,0.000000,0.039712,-0.009415
AAPL,MACD_Momentum,1,2023-12-07,103971.204845,103971.204845,0.000000,0.039712,-0.009415
AAPL,MACD_Momentum,1,2023-12-08,103971.204845,103971.204845,0.000000,0.039712,-0.009415
AAPL,MACD_Momentum,1,2023-12-11,103860.441022,6497.724714,97362.716309,0.038604,-0.010471
AAPL,MACD_Momentum,1,2023-12-12,103664.125811,103664.125811,0.000000,0.036641,-0.012341
AAPL,MACD_Momentum,1,2023-12-13,103664.125811,103664.125811,0.000000,0.036641,-0.012341
AAPL,MACD_Momentum,1,2023-12-14,103561.180870,5100.510567,98460.670303,0.035612,-0.013322
AAPL,MACD_Momentum,1,2023-12-15,103292.804207,5100.510567,98192.293640,0.032928,-0.015879
AAPL,MACD_Momentum,1,2023-12-18,102457.840263,5100.510567,97357.329697,0.024578,-0.023834
AAPL,MACD_Momentum,1,2023-12-19,102979.691780,5100.510567,97879.181213,0.029797,-0.018862
AAPL,MACD_Momentum,1,2023-12-20,102813.067518,102813.067518,0.000000,0.028131,-0.020449
AAPL,MACD_Momentum,1,2023-12-21,102813.067518,102813.067518,0.000000,0.028131,-0.020449
AAPL,MACD_Momentum,1,2023-12-22,102813.067518,102813.067518,0.000000,0.028131,-0.020449
AAPL,MACD_Momentum,1,2023-12-26,102813.067518,102813.067518,0.000000,0.028131,-0.020449
AAPL,MACD_Momentum,1,2023-12-27,102813.067518,102813.067518,0.000000,0.028131,-0.020449
AAPL,MACD_Momentum,1,2023-12-28,102813.067518,102813.067518,0.000000,0.028131,-0.020449
AAPL,MACD_Momentum,1,2023-12-29,102813.067518,102813.067518,0.000000,0.028131,-0.020449
AAPL,MACD_Momentum,1,2024-01-02,102813.067518,102813.067518,0.000000,0.028131,-0.020449
AAPL,MACD_Momentum,1,2024-01-03,102813.067518,102813.067518,0.000000,0.028131,-0.020449
AAPL,MACD_Momentum,2,2024-01-04,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,2,2024-01-05,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,2,2024-01-08,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,2,2024-01-09,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,2,2024-01-10,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,2,2024-01-11,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,2,2024-01-12,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,2,2024-01-16,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,2,2024-01-17,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,2,2024-01-18,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,2,2024-01-19,100000.000000,100000.000000,0.000000,0.000000,0.000000
AAPL,MACD_Momentum,2,2024-01-22,100644.217841,4668.668143,95975.549698,0.006442,0.000000
AAPL,MACD_Momentum,2,2024-01-23,101282.764517,4668.668143,96614.096375,0.012828,0.000000
AAPL,MACD_Momentum,2,2024-01-24,100946.168143,4668.668143,96277.500000,0.009462,-0.003323
AAPL,MACD_Momentum,2,2024-01-25,100782.817236,4668.668143,96114.149094,0.007828,-0.004936
AAPL,MACD_Momentum,2,2024-01-26,99916.567236,4668.668143,95247.899094,-0.000834,-0.013489
AAPL,MACD_Momentum,2,2024-01-29,99575.016028,4668.668143,94906.347885,-0.004250,-0.016861
AAPL,MACD_Momentum,2,2024-01-30,97748.464819,4668.668143,93079.796677,-0.022515,-0.034895
AAPL,MACD_Momentum,2,2024-01-31,95946.665122,4668.668143,91277.996979,-0.040533,-0.052685
