ticker,strategy,parameter_set,start_date,end_date,total_return,benchmark_net_return,excess_return,sharpe,sortino,max_drawdown,calmar,turnover,total_costs,trade_count,win_rate,profit_factor
TSLA,MA_Cross,short=20;long=150,full,full,-0.041170,14.795173,-14.836343,0.155745,0.145166,-0.663990,-0.010551,12.325798,1848.846103,15,0.285714,0.472393
TSLA,MA_Cross,short=20;long=200,full,full,-0.357565,14.795173,-15.152738,-0.014244,-0.014056,-0.747361,-0.095431,9.219894,1382.960041,13,0.166667,0.194974
TSLA,MA_Cross,short=30;long=50,full,full,3.150830,14.795173,-11.644343,0.764462,0.863570,-0.704752,0.381291,83.999951,12599.975590,27,0.538462,1.784114
TSLA,MA_Cross,short=30;long=100,full,full,-0.059084,14.795173,-14.854257,0.145992,0.139012,-0.721701,-0.014039,10.090379,1513.533596,13,0.333333,0.602038
TSLA,MA_Cross,short=30;long=150,full,full,-0.281372,14.795173,-15.076545,0.020990,0.019595,-0.698960,-0.076904,9.787374,1468.082195,13,0.333333,0.378199
TSLA,MA_Cross,short=30;long=200,full,full,-0.090317,14.795173,-14.885490,0.149185,0.149312,-0.668474,-0.023493,12.087997,1813.175775,15,0.285714,0.225000
BTC-USD,MA_Cross,short=5;long=50,full,full,9.898105,11.244876,-1.346771,1.002789,1.064532,-0.525958,0.601131,350.420681,52563.362673,60,0.433333,2.095512
BTC-USD,MA_Cross,short=5;long=100,full,full,14.016944,11.244876,2.772068,1.100692,1.265489,-0.385531,0.948321,232.329024,34849.712768,30,0.533333,3.928567
BTC-USD,MA_Cross,short=5;long=150,full,full,1.471123,11.244876,-9.773753,0.575381,0.561983,-0.293903,0.373109,30.025544,4503.869479,22,0.545455,4.929502
BTC-USD,MA_Cross,short=5;long=200,full,full,0.925375,11.244876,-10.319501,0.452945,0.456458,-0.365785,0.213953,21.088172,3163.249676,24,0.333333,2.780666
BTC-USD,MA_Cross,short=10;long=50,full,full,8.798540,11.244876,-2.446336,0.976809,1.054647,-0.458037,0.655335,273.382888,41007.663451,48,0.500000,2.289590
BTC-USD,MA_Cross,short=10;long=100,full,full,10.755995,11.244876,-0.488881,1.005962,1.153841,-0.393087,0.833634,197.728891,29659.610034,26,0.461538,2.711049
BTC-USD,MA_Cross,short=10;long=150,full,full,1.497708,11.244876,-9.747168,0.569136,0.549735,-0.324186,0.342472,21.780758,3267.152023,16,0.625000,6.140685
BTC-USD,MA_Cross,short=10;long=200,full,full,0.857116,11.244876,-10.387760,0.427143,0.420326,-0.337474,0.218664,21.017997,3152.721741,20,0.400000,2.588704
BTC-USD,MA_Cross,short=20;long=50,full,full,5.661932,11.244876,-5.582944,0.833578,0.912145,-0.562791,0.433080,178.480664,26772.247781,46,0.434783,2.241452
BTC-USD,MA_Cross,short=20;long=100,full,full,8.036651,11.244876,-3.208225,0.927018,1.059292,-0.417582,0.689970,117.067972,17560.401124,22,0.545455,3.072450
BTC-USD,MA_Cross,short=20;long=150,full,full,1.476175,11.244876,-9.768701,0.589590,0.595024,-0.266691,0.412157,17.761532,2664.267372,14,0.571429,9.011208
BTC-USD,MA_Cross,short=20;long=200,full,full,0.861371,11.244876,-10.383505,0.446299,0.454666,-0.290886,0.254657,10.234284,1535.164592,12,0.666667,7.786056
BTC-USD,MA_Cross,short=30;long=50,full,full,8.691707,11.244876,-2.553169,0.947961,1.061774,-0.515057,0.579604,266.209072,39931.588091,48,0.583333,2.815624
BTC-USD,MA_Cross,short=30;long=100,full,full,9.058078,11.244876,-2.186798,0.966237,1.095390,-0.466284,0.652141,119.325324,17899.029464,20,0.600000,3.736228
BTC-USD,MA_Cross,short=30;long=150,full,full,1.120757,11.244876,-10.124118,0.511231,0.498600,-0.254202,0.355285,10.758956,1613.871876,10,0.800000,215.400340
BTC-USD,MA_Cross,short=30;long=200,full,full,0.910231,11.244876,-10.334645,0.466509,0.477344,-0.279008,0.276988,9.418350,1412.775683,10,0.800000,16.714709
