schema_version,window_mode,continuity_policy,ticker,strategy,window_id,date,portfolio_value,cash,holdings,total_return,cumulative_oos_return,drawdown
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-01-23,110648.468507,3545.978044,107102.490463,0.106485,0.106485,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-01-24,111726.247118,3545.978044,108180.269073,0.117262,0.117262,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-01-25,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-01-26,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-01-27,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-01-30,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-01-31,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-01,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-02,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-03,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-06,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-07,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-08,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-09,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-10,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-13,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-14,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-15,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-16,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-17,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-21,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-22,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-23,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-24,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-27,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-02-28,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-01,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-02,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-03,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-06,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-07,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-08,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-09,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-10,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-13,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-14,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-15,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-16,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-17,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-20,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-21,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-22,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-23,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-24,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-27,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-28,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-29,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-30,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-03-31,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-03,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-04,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-05,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-06,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-10,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-11,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-12,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-13,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-14,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-17,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-18,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-19,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-20,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-21,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-24,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-25,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-26,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-27,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-04-28,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-01,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-02,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-03,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-04,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-05,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-08,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-09,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-10,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-11,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-12,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-15,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-16,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-17,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-18,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-19,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-22,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-23,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-24,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-25,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-26,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-30,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-05-31,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-01,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-02,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-05,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-06,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-07,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-08,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-09,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-12,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-13,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-14,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-15,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-16,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-20,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-21,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-22,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-23,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-26,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-27,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-28,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-29,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,0,2023-06-30,110321.137784,110321.137784,0.000000,0.103211,0.103211,-0.012576
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-03,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-05,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-06,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-07,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-10,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-11,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-12,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-13,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-14,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-17,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-18,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-19,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-20,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-21,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-24,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-25,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-26,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-27,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-28,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-07-31,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-01,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-02,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-03,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-04,110321.137784,110321.137784,0.000000,0.000000,0.103211,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-07,108277.998995,5439.245485,102838.753510,-0.018520,0.082780,-0.018520
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-08,108824.247240,5439.245485,103385.001755,-0.013568,0.088242,-0.013568
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-09,107898.496889,5439.245485,102459.251404,-0.021960,0.078985,-0.021960
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-10,107771.996187,5439.245485,102332.750702,-0.023107,0.077720,-0.023107
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-11,107668.491625,5439.245485,102229.246140,-0.024045,0.076685,-0.024045
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-14,108628.749346,5439.245485,103189.503860,-0.015341,0.086287,-0.015341
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-15,107472.993730,5439.245485,102033.748245,-0.025817,0.074730,-0.025817
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-16,106966.999697,5439.245485,101527.754211,-0.030403,0.069670,-0.030403
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-17,105489.245485,5439.245485,100050.000000,-0.043798,0.054892,-0.043798
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-18,105770.998644,5439.245485,100331.753159,-0.041244,0.057710,-0.041244
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-21,106547.243379,5439.245485,101107.997894,-0.034208,0.065472,-0.034208
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-22,107346.493029,5439.245485,101907.247543,-0.026964,0.073465,-0.026964
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-23,109583.242678,5439.245485,104143.997192,-0.006689,0.095832,-0.006689
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-24,106857.748293,5439.245485,101418.502808,-0.031394,0.068577,-0.031394
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-25,108139.995836,5439.245485,102700.750351,-0.019771,0.081400,-0.019771
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-28,109048.496889,5439.245485,103609.251404,-0.011536,0.090485,-0.011536
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-29,111308.242678,5439.245485,105868.997192,0.008948,0.113082,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-30,113337.991976,5439.245485,107898.746490,0.027346,0.133380,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-08-31,113464.492678,5439.245485,108025.247192,0.028493,0.134645,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-01,114378.749346,5439.245485,108939.503860,0.036780,0.143787,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-05,114516.743730,5439.245485,109077.498245,0.038031,0.145167,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-06,113606.801146,113606.801146,0.000000,0.029783,0.136068,-0.007946
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-07,113606.801146,113606.801146,0.000000,0.029783,0.136068,-0.007946
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-08,113606.801146,113606.801146,0.000000,0.029783,0.136068,-0.007946
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-11,113606.801146,113606.801146,0.000000,0.029783,0.136068,-0.007946
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-12,113606.801146,113606.801146,0.000000,0.029783,0.136068,-0.007946
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-13,112037.118430,5420.594321,106616.524109,0.015554,0.120371,-0.021653
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-14,112973.477683,5420.594321,107552.883362,0.024042,0.129735,-0.013476
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-15,112526.710959,5420.594321,107106.116638,0.019992,0.125267,-0.017378
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-18,114338.235068,5420.594321,108917.640747,0.036413,0.143382,-0.001559
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-19,115011.438803,5420.594321,109590.844482,0.042515,0.150114,0.000000
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-20,112820.477683,5420.594321,107399.883362,0.022655,0.128205,-0.019050
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-21,111865.749838,5420.594321,106445.155518,0.014001,0.118657,-0.027351
2,calendar_duration,continuous_capital,AAPL,RSI_Mean_Reversion,1,2023-09-22,112392.070212,5420.594321,106971.475891,0.018772,0.123921,-0.022775
