path,total_return,terminal_wealth,max_drawdown,sharpe
262,-0.0737815,92621.8,-0.374449,0.0469571
263,0.857309,185731,-0.335716,0.582575
264,2.68639,368639,-0.263089,1.06783
265,1.79334,279334,-0.238136,0.964342
266,2.15121,315121,-0.287957,0.94218
267,0.61938,161938,-0.345964,0.492604
268,0.994965,199497,-0.308798,0.633723
269,0.562183,156218,-0.460996,0.467094
270,0.50148,150148,-0.195164,0.443435
271,2.15781,315781,-0.17714,1.05796
272,1.32715,232715,-0.281461,0.775055
273,0.531108,153111,-0.384737,0.447313
274,0.175029,117503,-0.383047,0.232796
275,0.836427,183643,-0.318433,0.54502
276,1.64321,264321,-0.218486,0.84689
277,1.24727,224727,-0.282319,0.737059
278,0.871836,187184,-0.243002,0.625627
279,1.74534,274534,-0.17463,0.950666
280,1.74171,274171,-0.196839,0.955743
281,1.54998,254998,-0.254177,0.82258
282,1.44704,244704,-0.357163,0.750261
283,0.245128,124513,-0.478774,0.277683
284,3.23122,423122,-0.181345,1.24774
285,0.630084,163008,-0.225308,0.495301
286,0.037868,103787,-0.339276,0.137611
287,1.84095,284095,-0.259405,0.952206
288,-0.219099,78090.1,-0.518626,-0.08096
289,0.851044,185104,-0.371926,0.573557
290,0.894156,189416,-0.420594,0.586408
291,0.856663,185666,-0.425789,0.564587
292,0.599262,159926,-0.344909,0.447618
293,1.74894,274894,-0.341857,0.869503
294,0.823526,182353,-0.307982,0.579476
295,2.42032,342032,-0.165595,1.14549
296,3.54721,454721,-0.279641,1.30069
297,0.69588,169588,-0.301968,0.496142
298,1.31233,231233,-0.332163,0.754735
299,2.3293,332930,-0.221589,1.09819
300,-0.492711,50728.9,-0.564711,-0.422465
301,0.0184304,101843,-0.341713,0.134909
302,3.80593,480593,-0.280534,1.36676
303,1.06344,206344,-0.327526,0.706841
304,0.233934,123393,-0.359448,0.266828
305,1.04191,204191,-0.463557,0.636878
306,0.328903,132890,-0.378297,0.339673
307,0.740074,174007,-0.359667,0.547479
308,7.87416,887416,-0.229726,1.67565
309,0.418102,141810,-0.368264,0.394745
310,0.71359,171359,-0.367227,0.512655
311,1.70062,270062,-0.267612,0.850227
312,1.40751,240751,-0.220169,0.80893
313,2.26912,326912,-0.299208,1.04461
314,0.995379,199538,-0.321675,0.640521
315,0.706735,170673,-0.262903,0.529004
316,0.771209,177121,-0.255434,0.55023
317,-0.218584,78141.6,-0.525422,-0.0632055
318,3.18218,418218,-0.312068,1.13227
319,0.398503,139850,-0.32741,0.371518
320,0.95704,195704,-0.319831,0.641274
321,1.45847,245847,-0.369192,0.790054
322,0.384201,138420,-0.414593,0.364289
323,1.31687,231687,-0.211882,0.842143
324,0.81224,181224,-0.283167,0.557164
325,-0.0298506,97014.9,-0.322953,0.0699028
326,1.02871,202871,-0.29643,0.635667
327,0.403742,140374,-0.256878,0.400981
328,0.259783,125978,-0.302352,0.287565
329,-0.148551,85144.9,-0.476249,-0.0327499
330,0.87167,187167,-0.381016,0.572607
331,0.915898,191590,-0.237441,0.654067
332,0.907692,190769,-0.448154,0.592443
333,1.86521,286521,-0.356661,0.95015
334,0.0659532,106595,-0.495061,0.162961
335,0.215802,121580,-0.472073,0.260137
336,0.144627,114463,-0.484564,0.213204
337,0.88754,188754,-0.452603,0.566915
338,0.108725,110873,-0.563921,0.189803
339,0.548724,154872,-0.342006,0.419458
340,1.61085,261085,-0.289312,0.882846
341,0.123108,112311,-0.425572,0.196677
342,0.944026,194403,-0.289534,0.585366
343,2.12365,312365,-0.268809,0.995428
344,-0.358267,64173.3,-0.596279,-0.314049
345,0.20798,120798,-0.442551,0.253981
346,1.01797,201797,-0.213498,0.679948
347,1.34018,234018,-0.36558,0.755868
348,0.333425,133343,-0.354549,0.32804
349,0.775614,177561,-0.252647,0.611227
350,0.565679,156568,-0.361255,0.463671
351,0.675977,167598,-0.285019,0.532077
352,1.42501,242501,-0.401388,0.771936
353,1.98695,298695,-0.280926,0.941106
354,2.00208,300208,-0.195888,1.00389
355,1.24665,224665,-0.346868,0.720164
356,1.19934,219934,-0.344334,0.662218
357,0.849777,184978,-0.221276,0.583869
358,0.485423,148542,-0.261846,0.415221
359,1.754,275400,-0.340495,0.874911
360,1.9227,292270,-0.243829,0.970256
361,1.37568,237568,-0.308532,0.784155
362,1.14237,214237,-0.306388,0.663664
363,0.0132466,101325,-0.402755,0.115281
364,0.362761,136276,-0.296373,0.342699
365,0.869982,186998,-0.256774,0.59763
366,0.32656,132656,-0.391022,0.331043
367,2.12581,312581,-0.336888,0.975735
368,0.0700475,107005,-0.499648,0.159844
369,0.901026,190103,-0.290471,0.62557
370,0.727542,172754,-0.372833,0.512758
371,1.08613,208613,-0.244492,0.657619
372,0.894928,189493,-0.222749,0.613055
373,0.964059,196406,-0.310456,0.646416
374,1.0596,205960,-0.325909,0.64538
375,0.194746,119475,-0.593929,0.245623
376,1.1021,210210,-0.270287,0.693517
377,1.53808,253808,-0.247335,0.874147
378,0.454022,145402,-0.322032,0.392559
379,1.67123,267123,-0.255869,0.865124
380,0.0946334,109463,-0.572657,0.18005
381,1.11991,211991,-0.336946,0.701576
382,1.65491,265491,-0.217312,0.933695
383,1.88328,288328,-0.310547,0.851082
384,0.463097,146310,-0.357117,0.406806
385,0.138141,113814,-0.344297,0.208757
386,1.5072,250720,-0.217649,0.787538
387,4.35839,535839,-0.230097,1.3709
388,0.446814,144681,-0.515136,0.399064
389,2.18898,318898,-0.352735,0.895893
390,0.961406,196141,-0.294766,0.67241
391,0.604842,160484,-0.323215,0.467498
392,1.29328,229328,-0.284348,0.775446
393,3.86571,486571,-0.230869,1.27263
394,-0.739666,26033.4,-0.753952,-0.904587
395,-0.0282834,97171.7,-0.522372,0.0855341
396,0.577096,157710,-0.346371,0.466591
397,0.677753,167775,-0.374809,0.487589
398,1.02191,202191,-0.217563,0.641086
399,2.11942,311942,-0.381996,0.970794
400,-0.0609073,93909.3,-0.424399,0.0521694
401,0.619395,161940,-0.440184,0.477527
402,0.998045,199805,-0.271104,0.654316
403,0.181865,118187,-0.28768,0.241133
404,1.3849,238490,-0.280595,0.743172
405,2.6891,368910,-0.333228,1.13174
406,1.94223,294223,-0.35357,0.92977
407,1.18728,218728,-0.273543,0.717561
408,0.421708,142171,-0.282083,0.391851
409,-0.386843,61315.7,-0.612117,-0.213287
410,1.12944,212944,-0.446921,0.707656
411,0.94459,194459,-0.255079,0.681963
412,1.80345,280345,-0.290719,0.877384
413,1.51763,251763,-0.309759,0.87589
414,0.904188,190419,-0.420562,0.672122
415,1.23835,223835,-0.437037,0.662753
416,0.726968,172697,-0.404495,0.525568
417,2.0351,303510,-0.245821,0.968255
418,1.47833,247833,-0.38588,0.823905
419,0.363829,136383,-0.393091,0.336743
420,0.710582,171058,-0.416947,0.543132
421,-0.0350651,96493.5,-0.383383,0.0526943
422,0.785003,178500,-0.296802,0.576464
423,0.832,183200,-0.331541,0.585197
424,0.618214,161821,-0.310581,0.496506
425,0.275625,127562,-0.271229,0.297199
426,1.5883,258830,-0.232347,0.85396
427,0.244431,124443,-0.280194,0.290817
428,5.96607,696607,-0.259965,1.46621
429,1.28837,228837,-0.342669,0.710906
430,0.890643,189064,-0.420206,0.589368
431,2.59395,359395,-0.280938,1.13427
432,2.9681,396810,-0.221851,1.11774
433,-0.375647,62435.3,-0.557273,-0.298563
434,1.14312,214312,-0.258519,0.657358
435,-0.0833522,91664.8,-0.32598,0.0427598
436,1.71198,271198,-0.221348,0.855453
437,1.43206,243206,-0.223815,0.805798
438,0.984386,198439,-0.41386,0.63542
439,0.733647,173365,-0.342373,0.535516
440,0.608759,160876,-0.502046,0.476383
441,0.179776,117978,-0.427465,0.234949
442,0.37832,137832,-0.426643,0.365585
443,0.728513,172851,-0.265168,0.561025
444,1.44409,244409,-0.325007,0.7836
445,3.32169,432169,-0.247408,1.27646
446,-0.125676,87432.4,-0.442269,-6.92662e-05
447,1.19905,219905,-0.205688,0.728751
448,1.05097,205097,-0.328267,0.66589
449,0.706478,170648,-0.271236,0.536902
450,-0.543835,45616.5,-0.618709,-0.564073
451,1.22601,222601,-0.35566,0.706207
452,0.460379,146038,-0.353197,0.419677
453,2.58915,358915,-0.211409,1.1658
454,1.18586,218586,-0.310172,0.660548
455,3.41645,441645,-0.294221,1.21268
456,0.922243,192224,-0.303071,0.614236
457,1.17452,217452,-0.342098,0.723708
458,-0.0782948,92170.5,-0.352632,0.0257971
459,2.75627,375627,-0.234902,1.10004
460,0.292204,129220,-0.29525,0.314537
461,1.69535,269535,-0.185321,0.87974
462,0.386724,138672,-0.309583,0.368926
463,3.40213,440213,-0.310945,1.13251
464,2.82741,382741,-0.431571,1.12345
465,1.48455,248455,-0.231858,0.932384
466,-0.326459,67354.1,-0.398758,-0.194307
467,1.4071,240710,-0.310848,0.751924
468,0.77526,177526,-0.325388,0.545689
469,1.02256,202256,-0.274679,0.72821
470,0.776617,177662,-0.395477,0.547123
471,1.07957,207957,-0.30409,0.631553
472,1.43169,243169,-0.168885,0.801818
