ticker,strategy,window_id,date,action,price,quantity,cost,slippage,portfolio_value,realized_pnl
AAPL,RSI_Mean_Reversion,4,2025-03-12,BUY,220.250069,435,95.808780,47.880450,101201.040499,0.000000
AAPL,RSI_Mean_Reversion,4,2025-03-25,SELL,220.659619,435,95.986934,48.017476,101331.088213,-13.641516
AAPL,RSI_Mean_Reversion,4,2025-04-07,BUY,177.288597,511,90.594473,45.274599,101195.219140,0.000000
AAPL,RSI_Mean_Reversion,4,2025-04-29,SELL,208.585657,511,106.587271,53.320296,117126.704381,15795.616168
AAPL,RSI_Mean_Reversion,4,2025-05-08,BUY,197.818861,566,111.965475,55.954760,116958.784145,0.000000
AAPL,RSI_Mean_Reversion,4,2025-05-15,SELL,210.844522,566,119.337999,59.698849,124267.924878,7141.220497
AAPL,RSI_Mean_Reversion,4,2025-05-22,BUY,200.810362,584,117.273251,58.607322,124092.044305,0.000000
AAPL,RSI_Mean_Reversion,4,2025-06-05,SELL,203.398250,584,118.784578,59.422000,125543.193806,1275.268928
MSFT,RSI_Mean_Reversion,0,2023-01-05,BUY,227.313597,414,94.107829,47.030399,99858.861771,0.000000
MSFT,RSI_Mean_Reversion,0,2023-01-27,SELL,248.865510,414,103.030321,51.540931,108725.354057,8725.354057
MSFT,RSI_Mean_Reversion,0,2023-03-01,BUY,250.885375,414,103.866545,51.907319,108569.580193,0.000000
MSFT,RSI_Mean_Reversion,0,2023-03-17,SELL,278.120880,414,115.142044,57.599822,119781.844644,11056.490587
MSFT,RSI_Mean_Reversion,1,2023-07-28,BUY,333.836848,287,95.811176,47.881647,99856.307178,0.000000
MSFT,RSI_Mean_Reversion,1,2023-08-29,SELL,321.719065,287,92.333372,46.189781,96334.051573,-3665.948427
MSFT,RSI_Mean_Reversion,1,2023-09-21,BUY,319.419640,285,91.034597,45.494551,96197.522424,0.000000
MSFT,RSI_Mean_Reversion,1,2023-10-06,SELL,316.391713,285,90.171638,45.108373,95289.886151,-1044.165422
MSFT,RSI_Mean_Reversion,1,2023-10-23,BUY,325.632736,277,90.200268,45.077595,95154.608287,0.000000
MSFT,RSI_Mean_Reversion,1,2023-10-26,SELL,340.369739,277,94.282418,47.164791,99187.553107,3897.666957
MSFT,RSI_Mean_Reversion,1,2023-12-05,BUY,366.633237,255,93.491475,46.722377,99047.339255,0.000000
MSFT,RSI_Mean_Reversion,1,2023-12-27,SELL,373.503157,255,95.243305,47.645475,100750.647985,1563.094877
MSFT,RSI_Mean_Reversion,2,2024-04-22,BUY,400.280027,238,95.266646,47.609518,99857.123835,0.000000
MSFT,RSI_Mean_Reversion,2,2024-05-21,SELL,426.616572,238,101.534744,50.792768,106071.296323,6071.296323
MSFT,RSI_Mean_Reversion,3,2024-07-17,BUY,442.811291,211,93.433182,46.693245,99859.873573,0.000000
MSFT,RSI_Mean_Reversion,3,2024-08-15,SELL,419.590088,211,88.533509,44.288899,94918.359363,-5081.640637
MSFT,RSI_Mean_Reversion,3,2024-08-27,BUY,413.066415,218,90.048479,45.001738,94783.309146,0.000000
MSFT,RSI_Mean_Reversion,3,2024-09-13,SELL,425.617072,218,92.784522,46.415469,97471.569422,2553.210059
MSFT,RSI_Mean_Reversion,3,2024-10-01,BUY,428.664237,215,92.162811,46.058376,97333.348234,0.000000
MSFT,RSI_Mean_Reversion,3,2024-10-17,SELL,422.148805,215,90.761993,45.403698,95887.826769,-1583.742653
MSFT,RSI_Mean_Reversion,3,2024-11-01,BUY,409.214515,224,91.664051,45.809121,95750.353597,0.000000
MSFT,RSI_Mean_Reversion,3,2024-11-12,SELL,418.040875,224,93.641156,46.844000,97679.626253,1791.799484
MSFT,RSI_Mean_Reversion,3,2024-11-19,BUY,413.316540,223,92.169588,46.061763,97541.394901,0.000000
MSFT,RSI_Mean_Reversion,3,2024-11-27,SELL,424.897430,223,94.752127,47.399763,100075.243011,2395.616758
MSFT,RSI_Mean_Reversion,3,2024-12-23,BUY,436.958360,217,94.819964,47.386289,99933.036758,0.000000
MSFT,RSI_Mean_Reversion,4,2025-01-07,BUY,429.214500,222,95.285619,47.619000,99857.095381,0.000000
MSFT,RSI_Mean_Reversion,4,2025-01-23,SELL,441.779000,222,98.074938,49.062000,102595.958443,2595.958443
MSFT,RSI_Mean_Reversion,4,2025-02-03,BUY,411.805806,234,96.362559,48.157201,102451.438684,0.000000
MSFT,RSI_Mean_Reversion,4,2025-02-20,SELL,415.082364,234,97.129273,48.588931,103169.181051,573.222608
MSFT,RSI_Mean_Reversion,4,2025-02-26,BUY,398.209015,246,97.959418,48.955231,103022.266402,0.000000
MSFT,RSI_Mean_Reversion,4,2025-03-25,SELL,393.723053,246,96.855871,48.452162,101870.819270,-1298.361781
MSFT,RSI_Mean_Reversion,4,2025-03-31,BUY,372.726279,255,95.045201,47.498851,101728.275218,0.000000
MSFT,RSI_Mean_Reversion,4,2025-04-16,SELL,380.479678,255,97.022318,48.535427,103655.868718,1785.049448
MSFT,RSI_Mean_Reversion,4,2025-04-22,BUY,363.561695,274,99.615904,49.783061,103506.469753,0.000000
MSFT,RSI_Mean_Reversion,4,2025-04-29,SELL,391.104338,274,107.162589,53.608098,110995.774384,7339.905665
SPY,RSI_Mean_Reversion,1,2023-08-18,BUY,433.586680,217,94.088310,47.020644,99858.891046,0.000000
SPY,RSI_Mean_Reversion,1,2023-11-15,SELL,449.884930,217,97.625030,48.836933,103345.006964,3345.006964
SPY,RSI_Mean_Reversion,2,2024-04-22,BUY,498.078902,191,95.133070,47.542764,99857.324166,0.000000
SPY,RSI_Mean_Reversion,2,2024-05-15,SELL,525.567102,191,100.383316,50.216767,105054.729912,5054.729912
SPY,RSI_Mean_Reversion,3,2024-08-06,BUY,519.479581,183,95.064763,47.508627,99857.426609,0.000000
SPY,RSI_Mean_Reversion,3,2024-09-05,SELL,550.614570,183,100.762466,50.406436,105501.875749,5501.875749
SPY,RSI_Mean_Reversion,4,2025-02-26,BUY,596.227958,159,94.800245,47.376434,99857.823320,0.000000
SPY,RSI_Mean_Reversion,4,2025-05-01,SELL,560.089810,159,89.054280,44.549415,94070.180014,-5929.819986
TSLA,RSI_Mean_Reversion,0,2023-01-04,BUY,109.164556,878,95.846480,47.899290,99856.254230,0.000000
TSLA,RSI_Mean_Reversion,0,2023-01-30,SELL,177.960978,878,156.249739,78.163951,160151.162683,60151.162683
TSLA,RSI_Mean_Reversion,0,2023-05-03,BUY,160.090000,949,151.925410,75.924742,159923.312531,0.000000
TSLA,RSI_Mean_Reversion,0,2023-06-01,SELL,202.488701,949,192.161778,96.128953,200043.443538,39892.280855
TSLA,RSI_Mean_Reversion,1,2023-08-08,BUY,247.573722,377,93.335293,46.644324,99860.020382,0.000000
TSLA,RSI_Mean_Reversion,1,2023-09-12,SELL,270.624630,377,102.025485,51.038262,108494.831467,8494.831467
TSLA,RSI_Mean_Reversion,1,2023-10-23,BUY,210.105000,486,102.111030,51.030000,108341.690437,0.000000
TSLA,RSI_Mean_Reversion,1,2023-11-16,SELL,239.370260,486,116.333947,58.196071,122499.303089,14004.471622
TSLA,RSI_Mean_Reversion,2,2024-01-16,BUY,215.207556,434,93.400079,46.676701,99859.923219,0.000000
TSLA,RSI_Mean_Reversion,2,2024-07-02,SELL,218.780554,434,94.950761,47.499130,101362.330415,1362.330415
TSLA,RSI_Mean_Reversion,4,2025-02-10,BUY,356.388096,262,93.373681,46.663509,99859.962810,0.000000
TSLA,RSI_Mean_Reversion,4,2025-04-30,SELL,279.760044,262,73.297132,36.666899,79756.779419,-20243.220581
TSLA,RSI_Mean_Reversion,4,2025-06-06,BUY,298.979402,266,79.528521,39.744388,79637.506510,0.000000
BTC-USD,RSI_Mean_Reversion,1,2022-06-21,BUY,20604.592069,4,82.418368,41.188590,99876.393042,0.000000
BTC-USD,RSI_Mean_Reversion,2,2022-10-12,BUY,19062.172808,4,76.248691,38.105293,99885.646016,0.000000
BTC-USD,RSI_Mean_Reversion,2,2022-10-27,SELL,20762.416333,4,83.049665,41.545605,106641.675745,6641.675745
BTC-USD,RSI_Mean_Reversion,2,2022-11-10,BUY,15891.099782,6,95.346599,47.649475,106498.679672,0.000000
BTC-USD,RSI_Mean_Reversion,2,2022-12-15,SELL,17804.737709,6,106.828426,53.440934,117921.328281,11279.652536
BTC-USD,RSI_Mean_Reversion,3,2023-02-10,BUY,21829.915362,4,87.319661,43.638012,99869.042327,0.000000
BTC-USD,RSI_Mean_Reversion,3,2023-02-18,SELL,24553.014227,4,98.212057,49.130594,110706.863739,10706.863739
BTC-USD,RSI_Mean_Reversion,3,2023-02-25,BUY,23211.725062,4,92.846900,46.400250,110567.616588,0.000000
BTC-USD,RSI_Mean_Reversion,3,2023-03-17,SELL,25042.595485,4,100.170382,50.110246,117837.328148,7130.464409
BTC-USD,RSI_Mean_Reversion,3,2023-04-21,BUY,28263.355084,3,84.790065,42.373846,117710.164237,0.000000
BTC-USD,RSI_Mean_Reversion,3,2023-04-29,SELL,29321.898123,3,87.965694,44.004850,120840.201505,3002.873358
BTC-USD,RSI_Mean_Reversion,3,2023-05-11,BUY,27634.896480,4,110.539586,55.242172,120674.419748,0.000000
BTC-USD,RSI_Mean_Reversion,4,2023-08-19,BUY,26060.855947,3,78.182568,39.071748,99882.745684,0.000000
BTC-USD,RSI_Mean_Reversion,5,2023-12-13,BUY,41489.199076,2,82.978398,41.468465,99875.553137,0.000000
BTC-USD,RSI_Mean_Reversion,5,2024-01-11,SELL,46632.746182,2,93.265492,46.656074,110110.850320,10110.850320
BTC-USD,RSI_Mean_Reversion,5,2024-01-16,BUY,42520.585605,2,85.041171,42.499336,109983.309813,0.000000
BTC-USD,RSI_Mean_Reversion,5,2024-01-30,SELL,43278.576449,2,86.557153,43.300227,111455.233684,1344.383363
BTC-USD,RSI_Mean_Reversion,6,2024-03-20,BUY,61961.121328,1,61.961121,30.965078,99907.073801,0.000000
BTC-USD,RSI_Mean_Reversion,6,2024-03-29,SELL,70709.424477,1,70.709424,35.372398,108615.632603,8615.632603
BTC-USD,RSI_Mean_Reversion,6,2024-04-16,BUY,63451.006523,1,63.451007,31.709648,108520.471948,0.000000
BTC-USD,RSI_Mean_Reversion,6,2024-05-18,SELL,67032.677832,1,67.032678,33.533105,112066.820227,3451.187624
BTC-USD,RSI_Mean_Reversion,6,2024-06-12,BUY,67355.035687,1,67.355036,33.660688,111965.804504,0.000000
BTC-USD,RSI_Mean_Reversion,7,2024-06-27,BUY,60841.632176,1,60.841632,30.405613,99908.752755,0.000000
BTC-USD,RSI_Mean_Reversion,7,2024-07-15,SELL,60785.049303,1,60.785049,30.407729,99821.790445,-178.209555
BTC-USD,RSI_Mean_Reversion,7,2024-08-03,BUY,61445.515998,1,61.445516,30.707404,99729.637525,0.000000
BTC-USD,RSI_Mean_Reversion,7,2024-08-24,SELL,64071.819158,1,64.071819,32.051936,102322.576270,2500.785825
BTC-USD,RSI_Mean_Reversion,7,2024-08-31,BUY,59147.039209,1,59.147039,29.558740,102233.870491,0.000000
BTC-USD,RSI_Mean_Reversion,7,2024-09-14,SELL,60538.832629,1,60.538833,30.284559,103594.683819,1272.107548
BTC-USD,RSI_Mean_Reversion,7,2024-10-04,BUY,60785.002312,1,60.785002,30.377313,103503.521504,0.000000
BTC-USD,RSI_Mean_Reversion,7,2024-10-16,SELL,67008.939707,1,67.008940,33.521230,109690.827271,6096.143453
