ticker,strategy,window_id,parameter_set,total_return,sharpe,max_drawdown,trade_count
BTC-USD,MA_Cross,7,short=30;long=200,0.931986,0.881340,-0.195954,3
BTC-USD,MA_Cross,8,short=5;long=50,1.025217,1.019496,-0.264068,21
BTC-USD,MA_Cross,8,short=5;long=100,1.041884,0.965770,-0.254411,15
BTC-USD,MA_Cross,8,short=5;long=150,1.046571,0.984783,-0.220879,11
BTC-USD,MA_Cross,8,short=5;long=200,0.976704,0.878975,-0.379242,9
BTC-USD,MA_Cross,8,short=10;long=50,0.746826,0.814540,-0.346548,17
BTC-USD,MA_Cross,8,short=10;long=100,0.798957,0.799402,-0.323722,13
BTC-USD,MA_Cross,8,short=10;long=150,0.987277,0.952352,-0.257994,9
BTC-USD,MA_Cross,8,short=10;long=200,0.773309,0.808324,-0.346359,9
BTC-USD,MA_Cross,8,short=20;long=50,0.316745,0.485265,-0.257203,19
BTC-USD,MA_Cross,8,short=20;long=100,0.918264,0.920909,-0.307005,11
BTC-USD,MA_Cross,8,short=20;long=150,1.011003,0.949742,-0.244471,9
BTC-USD,MA_Cross,8,short=20;long=200,1.029746,0.903417,-0.246596,5
BTC-USD,MA_Cross,8,short=30;long=50,0.719994,0.799441,-0.248350,21
BTC-USD,MA_Cross,8,short=30;long=100,0.781397,0.875502,-0.245819,9
BTC-USD,MA_Cross,8,short=30;long=150,0.874258,0.845266,-0.233870,5
BTC-USD,MA_Cross,8,short=30;long=200,0.963220,0.851156,-0.252279,5
BTC-USD,MA_Cross,9,short=5;long=50,1.081458,1.089376,-0.257872,22
BTC-USD,MA_Cross,9,short=5;long=100,1.067625,1.057774,-0.240054,12
BTC-USD,MA_Cross,9,short=5;long=150,1.122838,1.025118,-0.235675,10
BTC-USD,MA_Cross,9,short=5;long=200,0.897117,0.864186,-0.364031,7
BTC-USD,MA_Cross,9,short=10;long=50,0.871860,0.941632,-0.346095,16
BTC-USD,MA_Cross,9,short=10;long=100,0.510875,0.693979,-0.341465,10
BTC-USD,MA_Cross,9,short=10;long=150,1.111980,1.017428,-0.256091,8
BTC-USD,MA_Cross,9,short=10;long=200,0.928913,0.877772,-0.340289,7
BTC-USD,MA_Cross,9,short=20;long=50,0.511842,0.672200,-0.348661,16
BTC-USD,MA_Cross,9,short=20;long=100,0.484241,0.669296,-0.353344,10
BTC-USD,MA_Cross,9,short=20;long=150,1.165833,1.047774,-0.258925,7
BTC-USD,MA_Cross,9,short=20;long=200,0.921876,0.939486,-0.212236,3
BTC-USD,MA_Cross,9,short=30;long=50,1.080604,1.070316,-0.244579,20
BTC-USD,MA_Cross,9,short=30;long=100,0.953239,0.967500,-0.180105,8
BTC-USD,MA_Cross,9,short=30;long=150,0.825778,0.892934,-0.203649,3
BTC-USD,MA_Cross,9,short=30;long=200,0.890496,0.905880,-0.215662,3
BTC-USD,MA_Cross,10,short=5;long=50,1.459738,1.281446,-0.268654,25
BTC-USD,MA_Cross,10,short=5;long=100,1.382896,1.213130,-0.235540,11
BTC-USD,MA_Cross,10,short=5;long=150,1.405785,1.142952,-0.235675,11
BTC-USD,MA_Cross,10,short=5;long=200,0.921239,0.861943,-0.364031,11
BTC-USD,MA_Cross,10,short=10;long=50,0.746337,0.938247,-0.340921,17
BTC-USD,MA_Cross,10,short=10;long=100,0.661418,0.812310,-0.341465,11
BTC-USD,MA_Cross,10,short=10;long=150,1.403901,1.140792,-0.256091,9
BTC-USD,MA_Cross,10,short=10;long=200,0.913221,0.850388,-0.340289,11
BTC-USD,MA_Cross,10,short=20;long=50,0.666003,0.819172,-0.346178,16
BTC-USD,MA_Cross,10,short=20;long=100,0.613533,0.772329,-0.353344,11
BTC-USD,MA_Cross,10,short=20;long=150,1.148619,1.024487,-0.258925,9
BTC-USD,MA_Cross,10,short=20;long=200,0.970558,0.940400,-0.240087,5
BTC-USD,MA_Cross,10,short=30;long=50,1.315159,1.184039,-0.255289,21
BTC-USD,MA_Cross,10,short=30;long=100,1.008801,0.995278,-0.180105,9
BTC-USD,MA_Cross,10,short=30;long=150,0.813157,0.863046,-0.250554,5
BTC-USD,MA_Cross,10,short=30;long=200,0.939592,0.909518,-0.243407,5
