schema_version,window_mode,ticker,strategy,window_id,train_start,train_end,test_start,test_end,train_observations,test_observations,selected_parameters,objective_value,parameter_changed,starting_capital,ending_capital,continuity_policy,boundary_position_policy,boundary_liquidation_costs,linked_return,cumulative_oos_return,benchmark_ticker,benchmark_execution_policy,benchmark_cost_policy,excess_return_basis
2,calendar_duration,SPY,MACD_Momentum,3,2021-07-02,2024-07-01,2024-07-02,2024-12-31,753,127,fast=12;slow=26;signal=9,0.307294,0,109809.421497,109479.704720,continuous_capital,liquidate_at_test_end_close,0.000000,-0.003003,0.094797,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark
2,calendar_duration,SPY,MACD_Momentum,4,2022-01-03,2024-12-31,2025-01-02,2025-07-01,753,123,fast=12;slow=26;signal=9,0.341469,0,109479.704720,105804.869802,continuous_capital,liquidate_at_test_end_close,150.965092,-0.033566,0.058049,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark
2,calendar_duration,TSLA,MACD_Momentum,0,2020-01-02,2022-12-30,2023-01-03,2023-06-30,756,124,fast=20;slow=40;signal=10,1.141410,0,100000.000000,213822.642339,continuous_capital,liquidate_at_test_end_close,315.196851,1.138226,1.138226,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark
2,calendar_duration,TSLA,MACD_Momentum,1,2020-07-02,2023-06-30,2023-07-03,2023-12-29,754,126,fast=8;slow=21;signal=5,1.245011,1,213822.642339,230118.056181,continuous_capital,liquidate_at_test_end_close,328.969315,0.076210,1.301181,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark
2,calendar_duration,TSLA,MACD_Momentum,2,2021-01-04,2023-12-29,2024-01-02,2024-07-01,753,125,fast=8;slow=21;signal=5,1.114705,0,230118.056181,237693.826287,continuous_capital,liquidate_at_test_end_close,346.782948,0.032921,1.376938,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark
2,calendar_duration,TSLA,MACD_Momentum,3,2021-07-02,2024-07-01,2024-07-02,2024-12-31,753,127,fast=8;slow=21;signal=5,1.096154,0,237693.826287,311553.304392,continuous_capital,liquidate_at_test_end_close,0.000000,0.310734,2.115533,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark
2,calendar_duration,TSLA,MACD_Momentum,4,2022-01-03,2024-12-31,2025-01-02,2025-07-01,753,123,fast=8;slow=21;signal=5,1.190005,0,311553.304392,209897.452703,continuous_capital,liquidate_at_test_end_close,0.000000,-0.326287,1.098975,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark
2,calendar_duration,BTC-USD,MACD_Momentum,0,2020-01-01,2022-12-31,2023-01-01,2023-06-30,1096,181,fast=12;slow=26;signal=9,0.845486,0,100000.000000,141062.659508,continuous_capital,liquidate_at_test_end_close,182.802557,0.410627,0.410627,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark
2,calendar_duration,BTC-USD,MACD_Momentum,1,2020-07-01,2023-06-30,2023-07-01,2023-12-31,1095,184,fast=12;slow=26;signal=9,0.950885,0,141062.659508,160335.506617,continuous_capital,liquidate_at_test_end_close,0.000000,0.136626,0.603355,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark
2,calendar_duration,BTC-USD,MACD_Momentum,2,2021-01-01,2023-12-31,2024-01-01,2024-06-30,1095,182,fast=12;slow=26;signal=9,0.390859,0,160335.506617,187952.688336,continuous_capital,liquidate_at_test_end_close,0.000000,0.172246,0.879527,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark
2,calendar_duration,BTC-USD,MACD_Momentum,3,2021-07-01,2024-06-30,2024-07-01,2024-12-31,1096,184,fast=12;slow=26;signal=9,0.676334,0,187952.688336,232683.265312,continuous_capital,liquidate_at_test_end_close,0.000000,0.237988,1.326833,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark
2,calendar_duration,BTC-USD,MACD_Momentum,4,2022-01-01,2024-12-31,2025-01-01,2025-06-30,1096,181,fast=8;slow=21;signal=5,0.447778,1,232683.265312,190891.890057,continuous_capital,liquidate_at_test_end_close,160.649436,-0.179606,0.908919,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark
