schema_version,window_mode,continuity_policy,ticker,strategy,window_id,date,portfolio_value,cash,holdings,total_return,cumulative_oos_return,drawdown
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,0,2023-06-30,120980.528120,120980.528120,0.000000,0.209805,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-03,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-05,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-06,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-07,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-10,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-11,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-12,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-13,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-14,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-17,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-18,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-19,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-20,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-21,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-24,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-25,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-26,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-27,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-28,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-07-31,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-01,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-02,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-03,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-04,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-07,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-08,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-09,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-10,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-11,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-14,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-15,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-16,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-17,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-18,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-21,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-22,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-23,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-24,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-25,120980.528120,120980.528120,0.000000,0.000000,0.209805,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-28,120871.077345,5008.905775,115862.171570,-0.000905,0.208711,-0.000905
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-29,123398.062635,5008.905775,118389.156860,0.019983,0.233981,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-30,125667.851850,5008.905775,120658.946075,0.038744,0.256679,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-08-31,125809.312635,5008.905775,120800.406860,0.039914,0.258093,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-01,126831.690092,5008.905775,121822.784317,0.048364,0.268317,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-05,126986.003812,5008.905775,121977.098038,0.049640,0.269860,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-06,122620.038129,5008.905775,117611.132355,0.013552,0.226200,-0.034381
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-07,119179.984205,5008.905775,114171.078430,-0.014883,0.191800,-0.061471
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-08,119578.641065,5008.905775,114569.735291,-0.011588,0.195786,-0.058332
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-11,120337.386167,5008.905775,115328.480392,-0.005316,0.203374,-0.052357
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-12,118369.807737,5008.905775,113360.901962,-0.021580,0.183698,-0.067852
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-13,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-14,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-15,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-18,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-19,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-20,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-21,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-22,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-25,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-26,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-27,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-28,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-09-29,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-10-02,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-10-03,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-10-04,118334.645101,118334.645101,0.000000,-0.021870,0.183346,-0.068128
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-10-05,118890.572405,5723.800035,113166.772369,-0.017275,0.188906,-0.063751
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,1,2023-10-06,120559.833589,5723.800035,114836.033554,-0.003477,0.205598,-0.050605
