schema_version,window_mode,ticker,strategy,window_id,parameter_set,total_return,sharpe,max_drawdown,trade_count
2,calendar_duration,SPY,MACD_Momentum,2,fast=8;slow=21;signal=5,-0.016693,0.003234,-0.202821,90
2,calendar_duration,SPY,MACD_Momentum,2,fast=12;slow=26;signal=9,0.020012,0.115192,-0.160026,65
2,calendar_duration,SPY,MACD_Momentum,2,fast=16;slow=32;signal=9,-0.024292,-0.024650,-0.188898,61
2,calendar_duration,SPY,MACD_Momentum,2,fast=20;slow=40;signal=10,0.000568,0.052819,-0.138575,51
2,calendar_duration,SPY,MACD_Momentum,3,fast=8;slow=21;signal=5,-0.041240,-0.073871,-0.202791,98
2,calendar_duration,SPY,MACD_Momentum,3,fast=12;slow=26;signal=9,0.085910,0.307294,-0.160281,62
2,calendar_duration,SPY,MACD_Momentum,3,fast=16;slow=32;signal=9,0.016738,0.105314,-0.187011,60
2,calendar_duration,SPY,MACD_Momentum,3,fast=20;slow=40;signal=10,0.064321,0.255697,-0.138535,47
2,calendar_duration,SPY,MACD_Momentum,4,fast=8;slow=21;signal=5,-0.010102,0.023468,-0.170627,100
2,calendar_duration,SPY,MACD_Momentum,4,fast=12;slow=26;signal=9,0.098112,0.341469,-0.129846,58
2,calendar_duration,SPY,MACD_Momentum,4,fast=16;slow=32;signal=9,0.045170,0.192182,-0.154987,58
2,calendar_duration,SPY,MACD_Momentum,4,fast=20;slow=40;signal=10,0.076523,0.289541,-0.134754,48
2,calendar_duration,TSLA,MACD_Momentum,0,fast=8;slow=21;signal=5,1.096231,0.827021,-0.392413,72
2,calendar_duration,TSLA,MACD_Momentum,0,fast=12;slow=26;signal=9,0.500355,0.532062,-0.436869,56
2,calendar_duration,TSLA,MACD_Momentum,0,fast=16;slow=32;signal=9,0.176495,0.335048,-0.417915,38
2,calendar_duration,TSLA,MACD_Momentum,0,fast=20;slow=40;signal=10,2.310002,1.141410,-0.358185,36
2,calendar_duration,TSLA,MACD_Momentum,1,fast=8;slow=21;signal=5,2.505972,1.245011,-0.392299,76
2,calendar_duration,TSLA,MACD_Momentum,1,fast=12;slow=26;signal=9,1.054156,0.790316,-0.447076,58
2,calendar_duration,TSLA,MACD_Momentum,1,fast=16;slow=32;signal=9,1.508463,0.941932,-0.417822,42
2,calendar_duration,TSLA,MACD_Momentum,1,fast=20;slow=40;signal=10,2.316995,1.186622,-0.359834,35
2,calendar_duration,TSLA,MACD_Momentum,2,fast=8;slow=21;signal=5,1.768610,1.114705,-0.375411,72
2,calendar_duration,TSLA,MACD_Momentum,2,fast=12;slow=26;signal=9,0.675470,0.645681,-0.447358,55
2,calendar_duration,TSLA,MACD_Momentum,2,fast=16;slow=32;signal=9,0.772376,0.696120,-0.417664,43
2,calendar_duration,TSLA,MACD_Momentum,2,fast=20;slow=40;signal=10,1.009930,0.823409,-0.359918,39
2,calendar_duration,TSLA,MACD_Momentum,3,fast=8;slow=21;signal=5,1.776577,1.096154,-0.375652,79
2,calendar_duration,TSLA,MACD_Momentum,3,fast=12;slow=26;signal=9,0.880634,0.736582,-0.447620,57
2,calendar_duration,TSLA,MACD_Momentum,3,fast=16;slow=32;signal=9,0.835478,0.716233,-0.417661,45
2,calendar_duration,TSLA,MACD_Momentum,3,fast=20;slow=40;signal=10,0.585759,0.593831,-0.401384,43
