schema_version,window_mode,continuity_policy,ticker,strategy,window_id,date,action,price,quantity,cost,slippage,portfolio_value,realized_pnl
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,2,2024-04-11,SELL,425.607097,258,109.806631,54.930781,116561.679033,608.361854
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,2,2024-04-12,BUY,424.262013,258,109.459599,54.702448,116397.516985,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,2,2024-04-15,SELL,426.386706,258,110.007770,55.031401,116890.382538,328.703505
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,2,2024-05-06,BUY,408.964390,273,111.647278,55.795741,116722.939519,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,2,2024-05-31,SELL,416.541625,273,113.715864,56.886375,118733.604614,1843.222076
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,2,2024-06-11,BUY,425.692751,263,111.957194,55.950621,118565.696799,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,2,2024-07-01,SELL,448.435674,263,117.938582,58.998790,124485.097500,5751.492886
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,3,2024-08-12,BUY,407.263528,291,118.513687,59.227230,124307.356584,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,3,2024-08-29,SELL,414.732532,291,120.687167,60.373770,126419.377067,1934.279567
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,3,2024-09-03,BUY,418.118959,287,120.000141,59.970086,126239.406841,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,3,2024-09-04,SELL,405.707049,287,116.437923,58.248086,122620.720832,-3798.656235
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,3,2024-09-11,BUY,415.707750,281,116.813878,58.377750,122445.529205,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,3,2024-09-26,SELL,434.872451,281,122.199159,61.130144,127766.988872,5146.268040
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,3,2024-10-15,BUY,422.391083,289,122.071023,61.005009,127583.912840,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,3,2024-11-01,SELL,408.805505,289,118.144791,59.101946,123600.541042,-4166.447830
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,3,2024-11-08,BUY,425.532667,276,117.447016,58.694161,123424.399865,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,3,2024-11-18,SELL,414.662560,276,114.446867,57.252059,120368.497570,-3232.043472
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,3,2024-11-27,BUY,425.322540,267,113.561118,56.752183,120198.184268,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,3,2024-12-19,SELL,441.399185,267,117.853582,58.956269,124429.547024,4061.049454
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-01-16,BUY,428.914362,277,118.809278,59.374952,124251.362794,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-01-31,SELL,418.770521,277,115.999434,58.028732,121384.894290,-3044.652734
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-02-19,BUY,408.083945,281,114.671589,57.307141,121212.915561,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-02-25,SELL,400.899456,281,112.652747,56.354551,119138.728606,-2246.165684
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-03-06,BUY,394.477139,282,111.242553,55.593480,118971.892573,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-03-11,SELL,378.810500,282,106.824561,53.439000,114502.669356,-4636.059250
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-03-17,BUY,386.893362,279,107.943248,53.944652,114340.781456,0.000000
