path,total_return,terminal_wealth,max_drawdown,sharpe
570,1.10988,210988,-0.202707,0.73996
571,2.06734,306734,-0.275995,1.06044
572,-0.223018,77698.2,-0.516019,-0.122921
573,1.14651,214651,-0.333857,0.828555
574,0.434102,143410,-0.343752,0.396753
575,0.577544,157754,-0.304156,0.496601
576,0.578311,157831,-0.316167,0.492584
577,0.681012,168101,-0.237565,0.588874
578,0.216963,121696,-0.606784,0.268313
579,2.29863,329863,-0.236489,1.16186
580,0.854618,185462,-0.281488,0.653388
581,0.0303271,103033,-0.39862,0.124462
582,1.17121,217121,-0.260768,0.805234
583,1.02669,202669,-0.277495,0.695591
584,0.528413,152841,-0.307059,0.454257
585,0.991905,199191,-0.351603,0.704432
586,2.4855,348550,-0.26289,1.21045
587,0.229255,122926,-0.268651,0.279356
588,4.91797,591797,-0.279738,1.5875
589,1.51773,251773,-0.209472,0.878501
590,1.41713,241713,-0.202909,0.875773
591,2.0651,306510,-0.200361,1.12032
592,0.0505444,105054,-0.336676,0.140255
593,0.945535,194553,-0.324632,0.678032
594,0.609923,160992,-0.339783,0.52239
595,1.91401,291401,-0.366943,1.03897
596,0.574083,157408,-0.408016,0.491027
597,0.710898,171090,-0.353284,0.561906
598,0.0736825,107368,-0.291142,0.156219
599,3.75898,475898,-0.151092,1.51326
600,0.345091,134509,-0.382713,0.362018
601,2.1029,310290,-0.18184,1.14073
602,0.975557,197556,-0.224807,0.702791
603,0.614323,161432,-0.347547,0.540015
604,1.32603,232603,-0.211824,0.881338
605,0.582249,158225,-0.26415,0.491125
606,2.51945,351945,-0.248872,1.264
607,3.66368,466368,-0.164877,1.38322
608,0.997259,199726,-0.185565,0.745959
609,0.319756,131976,-0.2133,0.350219
610,1.41549,241549,-0.222345,0.933473
611,1.46236,246236,-0.294624,0.892606
612,5.59778,659778,-0.196407,1.66672
613,1.21786,221786,-0.135245,0.872334
614,1.56673,256673,-0.234632,0.902122
615,2.4041,340410,-0.221753,1.18258
616,2.29305,329305,-0.223115,1.07237
617,1.82032,282032,-0.266835,0.926351
618,1.23992,223992,-0.260156,0.787127
619,0.900627,190063,-0.226026,0.683965
620,0.288926,128893,-0.447448,0.319558
621,2.51277,351277,-0.229068,1.20225
622,0.971729,197173,-0.22379,0.728649
623,3.97573,497573,-0.167784,1.48958
624,2.93919,393919,-0.189504,1.33165
625,0.267291,126729,-0.275956,0.299473
626,0.344633,134463,-0.284369,0.355463
627,1.10823,210823,-0.304823,0.741005
628,3.39612,439612,-0.159859,1.46866
629,0.804623,180462,-0.250361,0.661711
630,1.58992,258992,-0.236466,0.945659
631,0.721039,172104,-0.306351,0.594738
632,1.39259,239259,-0.285158,0.849176
633,0.359176,135918,-0.20313,0.373904
634,-0.184039,81596.1,-0.486781,-0.0764538
635,0.26212,126212,-0.325218,0.300855
636,-0.185353,81464.7,-0.346146,-0.0882263
637,2.10105,310105,-0.19208,1.03383
638,1.74996,274996,-0.330978,0.98949
639,0.202832,120283,-0.376478,0.259489
640,0.384788,138479,-0.298099,0.383045
641,1.36245,236245,-0.245401,0.86572
642,0.500276,150028,-0.325186,0.459635
643,0.499779,149978,-0.247512,0.464309
644,2.22783,322783,-0.158328,1.11168
645,1.09193,209193,-0.147492,0.764346
646,0.359213,135921,-0.446134,0.353336
647,1.36134,236134,-0.266071,0.879014
