schema_version,window_mode,continuity_policy,ticker,strategy,window_id,date,action,price,quantity,cost,slippage,portfolio_value,realized_pnl
2,calendar_duration,continuous_capital,TSLA,MA_Cross,0,2023-01-30,BUY,178.139028,534,95.126241,47.539351,99857.334408,0.000000
2,calendar_duration,continuous_capital,TSLA,MA_Cross,0,2023-04-11,SELL,186.596657,534,99.642615,49.846231,104321.605237,4321.605237
2,calendar_duration,continuous_capital,TSLA,MA_Cross,0,2023-05-24,BUY,182.321111,533,97.177152,48.564294,104175.863791,0.000000
2,calendar_duration,continuous_capital,TSLA,MA_Cross,0,2023-06-30,SELL,261.639104,533,139.453642,69.761702,146361.464868,42039.859631
2,calendar_duration,continuous_capital,TSLA,MA_Cross,1,2023-09-13,BUY,270.205042,519,140.236417,70.083167,146151.145284,0.000000
2,calendar_duration,continuous_capital,TSLA,MA_Cross,1,2023-09-27,SELL,244.137865,519,126.707552,63.385469,132565.655611,-13795.809256
2,calendar_duration,continuous_capital,TSLA,MA_Cross,1,2023-10-05,BUY,260.130000,482,125.382660,62.660000,132377.612951,0.000000
2,calendar_duration,continuous_capital,TSLA,MA_Cross,1,2023-10-20,SELL,216.901490,482,104.546518,52.299409,111499.584377,-21066.071234
2,calendar_duration,continuous_capital,TSLA,MA_Cross,1,2023-11-28,BUY,236.798333,448,106.085653,53.016318,111340.482406,0.000000
2,calendar_duration,continuous_capital,TSLA,MA_Cross,1,2023-12-29,SELL,248.355756,448,111.263379,55.659519,116459.960875,4960.376498
2,calendar_duration,continuous_capital,TSLA,MA_Cross,2,2024-05-01,BUY,182.091000,603,109.800873,54.873000,116295.287002,0.000000
2,calendar_duration,continuous_capital,TSLA,MA_Cross,2,2024-07-01,SELL,209.755071,603,126.482308,63.272790,132905.112272,16445.151397
2,calendar_duration,continuous_capital,TSLA,MA_Cross,3,2024-08-22,BUY,223.931917,565,126.521533,63.229152,132715.361587,0.000000
2,calendar_duration,continuous_capital,TSLA,MA_Cross,3,2024-08-27,SELL,213.143375,565,120.426007,60.243125,126562.638317,-6342.473955
2,calendar_duration,continuous_capital,TSLA,MA_Cross,3,2024-09-16,BUY,229.414653,522,119.754449,59.847301,126383.036567,0.000000
2,calendar_duration,continuous_capital,TSLA,MA_Cross,3,2024-10-17,SELL,221.479201,522,115.612143,57.834989,122184.965931,-4377.672386
2,calendar_duration,continuous_capital,TSLA,MA_Cross,3,2024-10-28,BUY,270.135000,431,116.428185,58.185000,122010.352746,0.000000
2,calendar_duration,continuous_capital,TSLA,MA_Cross,3,2024-12-31,SELL,403.638076,431,173.968011,87.027519,179434.395637,57249.429707
2,calendar_duration,continuous_capital,TSLA,MA_Cross,4,2025-04-30,BUY,280.039944,583,163.263287,81.590848,179189.541502,0.000000
2,calendar_duration,continuous_capital,TSLA,MA_Cross,4,2025-07-01,SELL,300.559636,583,175.226268,87.656963,191058.886848,11624.491211
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,0,2023-01-14,BUY,19920.492378,4,79.681970,39.821074,99880.496956,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,0,2023-05-28,SELL,26857.722624,4,107.430890,53.742316,127561.808124,27561.808124
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,0,2023-05-29,BUY,28089.629593,4,112.358518,56.151184,127393.298422,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,0,2023-06-06,SELL,25719.243320,4,102.876973,51.464219,117865.027543,-9696.780581
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,0,2023-06-23,BUY,29911.331004,3,89.733993,44.844574,117730.448976,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,0,2023-06-30,SELL,30462.013327,3,91.386040,45.715878,119335.954480,1470.926937
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,1,2023-10-19,BUY,28346.582224,4,113.386329,56.664832,119165.903319,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,1,2023-12-31,SELL,42244.054906,4,168.976220,84.530375,174643.482662,55307.528182
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,3,2024-08-02,BUY,65386.176750,2,130.772354,65.353500,174447.356808,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,3,2024-08-05,SELL,58081.241727,2,116.162483,58.110297,159786.677778,-14856.804884
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,3,2024-10-07,BUY,62850.518930,2,125.701038,62.819109,159598.157630,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,3,2024-10-14,SELL,62816.974238,2,125.633948,62.848398,159468.253409,-318.424369
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,3,2024-10-15,BUY,66083.392371,2,132.166785,66.050367,159270.036257,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,3,2024-12-31,SELL,93382.488523,2,186.764977,93.429203,213747.513951,54279.260543
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,4,2025-04-27,BUY,94708.236703,2,189.416473,94.660906,213463.436572,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MA_Cross,4,2025-06-30,SELL,107081.768270,2,214.163537,107.135336,238090.997074,24343.483123
